Trial1,Trial2,Trial3,,
-0.091664705,0.134283586,-0.027238079,,
-0.105500056,0.127232952,-0.040121193,,
-0.119254971,0.122280914,-0.052398198,,
-0.132858516,0.11763529,-0.06441558,,
-0.146212459,0.111751783,-0.073464071,,
-0.159191558,0.106595558,-0.078091232,,
-0.171659758,0.10204007,-0.081588011,,
-0.183478327,0.096409125,-0.084281249,,
-0.194732659,0.089707022,-0.086227125,,
-0.205470275,0.082381059,-0.093696017,,
-0.216175663,0.077394868,-0.099831754,,
-0.220913367,0.069144095,-0.105403436,,
-0.225636555,0.058541004,-0.113761636,,
-0.229798349,0.04876032,-0.119811675,,
-0.23462894,0.039025878,-0.12569292,,
-0.239231246,0.033219132,-0.125315058,,
-0.24018965,0.025286041,-0.122158372,,
-0.237915255,0.024192233,-0.12075573,,
-0.235749763,0.020836233,-0.122575622,,
-0.238423819,0.01409481,-0.122159802,,
-0.235009865,0.006320533,-0.122098667,,
-0.231630988,0.003634933,-0.120057504,,
-0.227327511,0.001231166,-0.122617411,,
-0.222058737,-0.001526369,-0.125464139,,
-0.216078329,-0.009713922,-0.130260122,,
-0.215239967,-0.015598297,-0.124239569,,
-0.213063253,-0.019189107,-0.115651684,,
-0.211569499,-0.020273191,-0.116410239,,
-0.204686668,-0.019688268,-0.118958547,,
-0.194232849,-0.02429889,-0.121631273,,
-0.184151696,-0.024576561,-0.12374603,,
-0.171854085,-0.010330692,-0.121839911,,
-0.160042253,-0.009840108,-0.11613547,,
-0.131900418,-0.002163339,-0.104409898,,
-0.108208693,-0.001434497,-0.090655206,,
-0.09001802,-0.001169759,-0.068374119,,
-0.072837183,-0.000568881,-0.04356144,,
-0.053334586,0.002091784,-0.016615633,,
-0.035625393,0.006570694,0.007410331,,
-0.01633411,0.01188551,0.02912456,,
0.009932653,0.013781517,0.049213239,,
0.030629502,0.016627709,0.069320335,,
0.050578658,0.021086206,0.085356516,,
0.06983827,0.027965542,0.105446917,,
0.087773348,0.040992601,0.133363439,,
0.10401715,0.043142445,0.159005998,,
0.11876133,0.053130315,0.17783228,,
0.132015426,0.065435366,0.196029843,,
0.143733776,0.076063452,0.2147325,,
0.155682691,0.080741716,0.220253542,,
0.165968184,0.084457637,0.22001254,,
0.175017442,0.096970483,0.220300512,,
0.183110806,0.109407264,0.220294908,,
0.190681078,0.127892766,0.219787638,,
0.194978478,0.146560237,0.21873153,,
0.198250926,0.17549649,0.217761529,,
0.204052567,0.209668515,0.218670013,,
0.214270537,0.232487561,0.218142102,,
0.225510187,0.248435339,0.22123313,,
0.239712102,0.26059356,0.226694867,,
0.257587388,0.273136216,0.230586288,,
0.27289591,0.28600709,0.23247686,,
0.287568846,0.303235486,0.236344635,,
0.302032241,0.313192832,0.240565589,,
0.317046193,0.325577703,0.246843858,,
0.341949836,0.333979217,0.24918381,,
0.359854263,0.340831356,0.259771338,,
0.371026319,0.345543178,0.273551561,,
0.380557054,0.351156591,0.281412447,,
0.396151861,0.353333292,0.286767739,,
0.411503059,0.35325447,0.290577477,,
0.426783794,0.366412214,0.294748447,,
0.450440822,0.380815831,0.299833537,,
0.479225267,0.39670514,0.3016614,,
0.50036441,0.404843952,0.309729372,,
0.527221753,0.406097988,0.321135864,,
0.546820003,0.408444155,0.329561697,,
0.569068024,0.417450219,0.336788966,,
0.583686251,0.428708212,0.344992843,,
0.594250723,0.437569393,0.353785002,,
0.603121481,0.445020422,0.364368682,,
0.613893275,0.451050876,0.380047518,,
0.633441597,0.463476464,0.400881211,,
0.652709299,0.472835896,0.417318764,,
0.669132849,0.481441306,0.435184178,,
0.684601196,0.495006052,0.44035617,,
0.693356551,0.500062095,0.443925212,,
0.702878344,0.503818484,0.447690634,,
0.724302731,0.508035907,0.448430064,,
0.737237019,0.515680935,0.456131705,,
0.756179791,0.528777447,0.466016203,,
0.767310765,0.547665277,0.476474211,,
0.77426635,0.563656788,0.485196324,,
0.784075856,0.576709439,0.477992984,,
0.791670785,0.58537261,0.478546288,,
0.80542175,0.593402709,0.481752367,,
0.821426805,0.606145718,0.492224324,,
0.839298791,0.618453652,0.496132219,,
0.854042003,0.633646153,0.505348976,,
0.862988953,0.649631965,0.515253296,,
0.867462097,0.6638963,0.524025829,,
0.865445397,0.681324453,0.538698299,,
0.865426406,0.699996731,0.554129094,,
0.865008999,0.720302754,0.562648472,,
0.858535587,0.738308808,0.577579307,,
0.852215604,0.76447794,0.59150205,,
0.84656987,0.778801934,0.603787289,,
0.838857112,0.789359973,0.617830309,,
0.838127136,0.799356964,0.632480735,,
0.833700038,0.804778158,0.646685136,,
0.826503024,0.818187556,0.659597066,,
0.823257896,0.831899493,0.673927161,,
0.819806351,0.844330629,0.679803077,,
0.818593918,0.855128067,0.681280444,,
0.815091782,0.861601446,0.681778209,,
0.824319146,0.87005222,0.683838992,,
0.830927114,0.875962513,0.687907487,,
0.831383621,0.881211187,0.701078884,,
0.834062686,0.882664713,0.700014609,,
0.829580984,0.883892945,0.691726315,,
0.82348467,0.878517848,0.682856652,,
0.818500459,0.873905351,0.688093707,,
0.817248508,0.867965827,0.689486393,,
0.813994409,0.85770909,0.691782095,,
0.807894912,0.85006879,0.680828981,,
0.803349564,0.841827112,0.678505335,,
0.801334019,0.832939007,0.672021935,,
0.80909032,0.82497521,0.673631432,,
0.818890096,0.812774828,0.681836119,,
0.824984288,0.802752325,0.687539831,,
0.83051505,0.79568495,0.703616232,,
0.831214362,0.795412337,0.717273777,,
0.834449189,0.80108965,0.737890602,,
0.838009728,0.80204717,0.754568865,,
0.84885797,0.804662717,0.767306949,,
0.859726774,0.800848696,0.779258224,,
0.862490369,0.795074898,0.799936097,,
0.867039942,0.790221922,0.818017171,,
0.865790324,0.781649753,0.83286859,,
0.86200016,0.77722425,0.837337664,,
0.865941792,0.772796374,0.84169869,,
0.869937128,0.765884465,0.853319399,,
0.867960208,0.754208183,0.857192648,,
0.862918124,0.744658409,0.867584281,,
0.866626973,0.732391565,0.865055079,,
0.859653108,0.721036452,0.893905119,,
0.85832378,0.713293653,0.889309216,,
0.856295954,0.712096324,0.880825321,,
0.848228157,0.709550563,0.885333512,,
0.840925323,0.705560021,0.919421539,,
0.837411886,0.699499394,0.935562549,,
0.829737351,0.69754632,0.934522967,,
0.817985515,0.690159851,0.939260721,,
0.80955359,0.69435724,0.945155884,,
0.79693332,0.696436342,0.948594318,,
0.794580126,0.689239168,0.95890045,,
0.799330813,0.696790189,0.975490083,,
0.804528405,0.709370744,0.983648681,,
0.801897135,0.729423403,0.982321049,,
0.801024555,0.741142948,0.993789636,,
0.805581629,0.750233128,0.997490359,,
0.805914969,0.755917457,0.999751522,,
0.805943124,0.759533382,0.999069225,,
0.810597052,0.761013209,0.989614985,,
0.815152111,0.767104345,0.976195604,,
0.813291783,0.774332385,0.973490474,,
0.812564764,0.781150696,0.96734072,,
0.818946922,0.77782177,0.963425214,,
0.817901375,0.776606434,0.952777839,,
0.825312984,0.787430618,0.953312292,,
0.832065502,0.801229758,0.945311819,,
0.828792426,0.813181807,0.939531472,,
0.826812271,0.819812956,0.944704615,,
0.827680808,0.829516169,0.934733824,,
0.841635943,0.841016774,0.918487243,,
0.852989895,0.847406279,0.896881552,,
0.8588793,0.86242838,0.882434465,,
0.85185029,0.877626008,0.872668628,,
0.843615355,0.887723758,0.862088063,,
0.841487383,0.894108026,0.861494113,,
0.835595603,0.909849366,0.861863598,,
0.838430422,0.918669729,0.866043604,,
0.840789587,0.920137062,0.871963528,,
0.846462934,0.916558993,0.869729607,,
0.841575364,0.916183379,0.875505806,,
0.849010777,0.917586762,0.896828141,,
0.85381177,0.928898035,0.914599505,,
0.863542767,0.928575019,0.920853108,,
0.888771504,0.92241366,0.935379159,,
0.911862922,0.927750114,0.94830181,,
0.940158438,0.939497066,0.961799663,,
0.941035107,0.952965876,0.972756115,,
0.947072841,0.957488717,0.982369738,,
0.958505499,0.939682074,0.994178864,,
0.967448767,0.929816006,0.999404315,,
0.974805235,0.921073016,0.99980929,,
0.97937452,0.912553623,0.992618069,,
0.978378952,0.904961158,0.982792624,,
0.957704413,0.903412932,0.96670385,,
0.949331235,0.912251664,0.956321131,,
0.934482032,0.908148953,0.940839642,,
0.921370038,0.902431636,0.926580222,,
0.910623255,0.89421572,0.911920826,,
0.901543574,0.891976562,0.905629747,,
0.8917576,0.884604458,0.903265048,,
0.889059448,0.872880355,0.890288559,,
0.888388849,0.882654361,0.868340485,,
0.888656998,0.88418099,0.847874544,,
0.888338485,0.89964516,0.832731509,,
0.892381772,0.922970166,0.827369512,,
0.900241768,0.936333225,0.814103015,,
0.893462235,0.936641505,0.811226109,,
0.896485794,0.925578691,0.807574574,,
0.895094176,0.926081161,0.804202993,,
0.898005178,0.922231236,0.789366149,,
0.909859324,0.91652755,0.787544361,,
0.927518789,0.920625639,0.782505252,,
0.952435924,0.916925137,0.781678377,,
0.968706182,0.911821066,0.791591716,,
0.978799003,0.900922138,0.79875911,,
0.974093495,0.899998331,0.807835284,,
0.984398483,0.890524644,0.822389466,,
0.986520325,0.881669446,0.839411249,,
0.977196281,0.879110262,0.856462405,,
0.971477121,0.874349117,0.871400085,,
0.961572703,0.88502508,0.885611827,,
0.969300927,0.899053642,0.90013958,,
0.981428403,0.906844706,0.906254342,,
0.998836093,0.910900055,0.933918086,,
0.990016072,0.908168453,0.975271158,,
0.972048016,0.909813393,0.982166386,,
0.960790985,0.920605577,0.946141871,,
0.955513779,0.928440255,0.91415215,,
0.960064831,0.946951968,0.888696976,,
0.971722801,0.954904893,0.869250853,,
0.961782541,0.956471585,0.85896317,,
0.938832641,0.958348917,0.853899564,,
0.935056655,0.968237635,0.831633508,,
0.93251174,0.98247947,0.814015794,,
0.936344905,0.970149466,0.808615209,,
0.937936024,0.931653308,0.805027462,,
0.930225206,0.900874746,0.790758203,,
0.925153361,0.870495905,0.779328776,,
0.930173237,0.837343568,0.764573467,,
0.933197669,0.793486149,0.754338766,,
0.945394532,0.765789051,0.743179574,,
0.950330338,0.733413851,0.754332819,,
0.955512211,0.722559715,0.757718983,,
0.960180833,0.718783854,0.762202698,,
0.962689761,0.711870563,0.760725901,,
0.974707273,0.712299673,0.760206318,,
0.982207068,0.715682947,0.75830793,,
0.993762625,0.725516105,0.75760322,,
0.995745913,0.739499102,0.769433558,,
0.987015847,0.757766137,0.780955768,,
0.976335053,0.77742448,0.792937564,,
0.968091467,0.799291557,0.806467691,,
0.95050221,0.816898039,0.814832975,,
0.927835028,0.833946757,0.827155719,,
0.92191741,0.843123278,0.837186017,,
0.903752486,0.856718021,0.846047743,,
0.890879819,0.870540696,0.854073871,,
0.880213102,0.884548292,0.868759958,,
0.872395138,0.902644536,0.885193253,,
0.870630367,0.915640456,0.899882891,,
0.869607626,0.934524057,0.913693626,,
0.869350857,0.956486608,0.92548811,,
0.868443717,0.975865946,0.941257623,,
0.863949743,0.991733143,0.956428236,,
0.855978375,0.991326257,0.974743715,,
0.849943488,0.96674517,0.98349149,,
0.852854689,0.946977345,0.997453287,,
0.862038504,0.930124727,0.987325159,,
0.868593249,0.922049848,0.972615191,,
0.868978852,0.918192284,0.956899481,,
0.86764313,0.906595711,0.941969267,,
0.865958125,0.892846748,0.925202398,,
0.868132184,0.8822855,0.90771386,,
0.878772883,0.877256366,0.890180257,,
0.870775568,0.869914953,0.87211964,,
0.889556432,0.861859904,0.85740258,,
0.908508223,0.857854161,0.840096007,,
0.912714703,0.867387381,0.826122354,,
0.912897486,0.87098695,0.810886771,,
0.920352638,0.876339771,0.795008233,,
0.927610347,0.896694353,0.773065415,,
0.925132798,0.914371426,0.761513207,,
0.925533133,0.917952258,0.747852627,,
0.952306301,0.923073738,0.729298471,,
0.977368784,0.930219874,0.715066769,,
0.990862307,0.949901522,0.686667304,,
0.986398306,0.957180522,0.665154192,,
0.978285159,0.968109485,0.634086558,,
0.97068691,0.9719327,0.607668006,,
0.955689064,0.983989913,0.590160329,,
0.959247966,0.989783364,0.586799663,,
0.965121473,0.986657781,0.586813559,,
0.975211671,0.982100373,0.579210485,,
0.991679034,0.981532669,0.581573018,,
0.960550343,0.991044278,0.588205925,,
0.931584392,0.997669946,0.59145763,,
0.916187855,0.996462388,0.599619793,,
0.907066086,0.994580702,0.595360294,,
0.912602273,0.996937285,0.596820045,,
0.913607068,0.992889323,0.605068907,,
0.923723681,0.987445157,0.629362196,,
0.924148306,0.985722543,0.671978268,,
0.918729995,0.98179549,0.714047251,,
0.915525057,0.98660127,0.744455731,,
0.900082314,0.985913872,0.790453972,,
0.893974089,0.981521351,0.829838694,,
0.890919257,0.971144568,0.866685334,,
0.890947224,0.967625482,0.928618699,,
0.890788302,0.969546011,0.982235988,,
0.891622435,0.961309268,0.971795738,,
0.892706304,0.963316031,0.930314676,,
0.891681836,0.957204399,0.900802665,,
0.880338713,0.9592396,0.882142802,,
0.885172797,0.956748296,0.856517227,,
0.887343246,0.950856918,0.830097762,,
0.881943057,0.951650732,0.791955725,,
0.894805148,0.959178737,0.765065113,,
0.914025074,0.964523652,0.744284661,,
0.925485899,0.966237097,0.716636983,,
0.927098703,0.966185313,0.695809057,,
0.940103391,0.961841564,0.676107111,,
0.946995107,0.961265905,0.665557729,,
0.957290588,0.969454988,0.655882758,,
0.957105415,0.99292009,0.645016749,,
0.950426524,0.990648592,0.621399392,,
0.95702503,0.974212742,0.615931402,,
0.955147117,0.972305532,0.627561616,,
0.955745874,0.973694088,0.639065772,,
0.953343161,0.966701007,0.644229552,,
0.957752935,0.955749582,0.661164659,,
0.97348136,0.960391068,0.67797757,,
0.984402925,0.967347734,0.69395905,,
0.99267222,0.979939115,0.704510726,,
0.997965518,0.986329717,0.719273457,,
0.997083437,0.997037792,0.738645397,,
0.984466828,0.99314418,0.747073763,,
0.970426252,0.991942241,0.763230672,,
0.953099582,0.980396889,0.78524385,,
0.9316254,0.967458251,0.807405524,,
0.922004114,0.956115711,0.827818758,,
0.9157047,0.953068597,0.847862874,,
0.907640568,0.970629608,0.867373065,,
0.902854893,0.971449706,0.882210368,,
0.902547835,0.980160933,0.90028733,,
0.903268972,0.99945458,0.918343462,,
0.915210389,0.991467916,0.937893663,,
0.919562987,0.991273516,0.954495433,,
0.921866861,0.995089752,0.972580676,,
0.920770751,0.983568436,0.988343,,
0.915633455,0.979472082,0.999998923,,
0.914924949,0.981550739,0.987416452,,
0.925329414,0.97879803,0.970540582,,
0.942369881,0.969898722,0.95692825,,
0.945336768,0.960468354,0.943530575,,
0.968970309,0.951032683,0.932350073,,
0.974281836,0.945030928,0.910707018,,
0.972112446,0.945458076,0.892499144,,
0.955626821,0.949235957,0.878115695,,
0.945032682,0.951084786,0.858146516,,
0.938675024,0.93384156,0.838226377,,
0.928856737,0.939592588,0.819856035,,
0.924023901,0.938233992,0.801116921,,
0.912733724,0.950922384,0.783051453,,
0.91758067,0.963909204,0.76610984,,
0.924309569,0.966948884,0.748772778,,
0.929895484,0.962912109,0.733321518,,
0.956037048,0.964645905,0.720834552,,
0.966811853,0.974381489,0.707765038,,
0.986697832,0.981161391,0.704593457,,
0.999061094,0.999767316,0.69875569,,
0.969342506,0.993102425,0.696934201,,
0.944799325,0.979890847,0.69459429,,
0.917099967,0.968699377,0.689925258,,
0.894306748,0.954428016,0.693736714,,
0.869691274,0.953441819,0.697761162,,
0.856876479,0.950820181,0.72227891,,
0.827328838,0.953921448,0.751652672,,
0.813766656,0.953326936,0.779833056,,
0.806317765,0.946811208,0.795851442,,
0.795623116,0.940363092,0.8107248,,
0.789707078,0.943538646,0.842309579,,
0.781783219,0.936603224,0.865778094,,
0.757965146,0.932947649,0.892127765,,
0.751549845,0.926986083,0.900120643,,
0.745764003,0.923162254,0.914803304,,
0.732668498,0.912713931,0.944476317,,
0.728679473,0.908502921,0.978560048,,
0.729364719,0.903671731,0.999794502,,
0.734227955,0.896551541,0.986054871,,
0.732889689,0.901159295,0.973225515,,
0.732462631,0.901057999,0.946600128,,
0.726001138,0.911662164,0.925908372,,
0.729081959,0.921702785,0.900779217,,
0.740661778,0.933006667,0.876099571,,
0.752851161,0.944696681,0.847916816,,
0.765924668,0.96048711,0.833982111,,
0.777588474,0.979381936,0.839367591,,
0.791518005,0.995410038,0.828390008,,
0.796868253,0.982279288,0.792704511,,
0.80444684,0.960755132,0.767969343,,
0.821459932,0.956208727,0.757199505,,
0.836317606,0.942476444,0.754213636,,
0.851733021,0.918310526,0.762170041,,
0.859960464,0.919059013,0.763737037,,
0.873657772,0.917821578,0.777846701,,
0.887518698,0.894719702,0.790595631,,
0.902948105,0.896440305,0.810773236,,
0.921806634,0.893480717,0.830524449,,
0.935054563,0.896103867,0.838446044,,
0.948196705,0.905039192,0.846865501,,
0.961107267,0.908228646,0.859253314,,
0.9659611,0.90642031,0.86872531,,
0.965499157,0.913850649,0.871377551,,
0.975859413,0.914027798,0.865788004,,
0.978722376,0.911352184,0.869937092,,
0.968874544,0.927073209,0.871046454,,
0.979752945,0.947696816,0.87352114,,
0.985842928,0.959121622,0.875588248,,
0.99488989,0.969253525,0.877904509,,
0.99989406,0.976746758,0.887111169,,
0.990765675,0.982079764,0.894808317,,
0.987150037,0.988587575,0.893337699,,
0.983423994,0.983911405,0.897092303,,
0.973595271,0.984423326,0.891731314,,
0.967729991,0.985416756,0.892956589,,
0.959675485,0.981599724,0.900584969,,
0.956220741,0.975383744,0.908840223,,
0.949589635,0.970257529,0.908828111,,
0.942756707,0.97881123,0.911647424,,
0.94040311,0.992997919,0.913878093,,
0.939525986,0.989276616,0.920325348,,
0.933084982,0.991145497,0.918437886,,
0.918651482,0.988565626,0.923151029,,
0.905993249,0.985889398,0.923955825,,
0.886228409,0.990760799,0.923228407,,
0.875753598,0.9918459,0.927046025,,
0.86388764,0.992291971,0.929421738,,
0.860660781,0.996485161,0.933780989,,
0.854193272,0.996320412,0.930622022,,
0.84794644,0.990344182,0.936775584,,
0.852753001,0.992496606,0.943941056,,
0.862766085,0.979433168,0.953240628,,
0.861743656,0.989243884,0.964755582,,
0.859258682,0.9917116,0.97093438,,
0.873986266,0.977826419,0.979960936,,
0.876698183,0.967164268,0.985170285,,
0.878112837,0.960772758,0.988482594,,
0.881841937,0.948056278,0.988883769,,
0.888394691,0.943914016,0.990341675,,
0.892990514,0.940152141,0.990362884,,
0.895026032,0.951352103,0.992960591,,
0.893545928,0.938994697,0.997381015,,
0.888619878,0.927717195,0.999943534,,
0.891636465,0.920214352,0.999245018,,
0.887571911,0.898762567,0.999933178,,
0.878950774,0.890369022,0.999199311,,
0.868783006,0.884741087,0.996045511,,
0.861338453,0.879517758,0.997819543,,
0.865164052,0.877957192,0.999918588,,
0.875048703,0.876914351,0.995146509,,
0.885976497,0.879195809,0.999503457,,
0.89930019,0.881560653,0.996593349,,
0.917267752,0.883149587,0.994654764,,
0.952523257,0.892072398,0.991525532,,
0.980363329,0.90179318,0.98933559,,
0.990965262,0.908782328,0.982451174,,
0.995833889,0.914067015,0.978296942,,
0.988780797,0.92365577,0.976750878,,
0.982410669,0.935991263,0.985024827,,
0.963471633,0.945758052,0.978919799,,
0.952843097,0.955543255,0.976766218,,
0.936433048,0.967722112,0.988512138,,
0.924459278,0.979862999,0.997403142,,
0.904989262,0.989746932,0.994768636,,
0.896455409,0.999743819,0.995235997,,
0.894094831,0.987439949,0.976509475,,
0.881907556,0.970451847,0.954727469,,
0.895853702,0.953282822,0.936552002,,
0.89541666,0.943142031,0.91229449,,
0.88598418,0.934576184,0.891916185,,
0.877243112,0.929548127,0.882053902,,
0.874276017,0.923822536,0.878664912,,
0.878037533,0.913146298,0.869048047,,
0.875681052,0.902411777,0.866268139,,
0.877973159,0.886076141,0.858180772,,
0.883187109,0.873976609,0.85992167,,
0.890859959,0.865737559,0.865653611,,
0.905677158,0.863524914,0.876274944,,
0.921105574,0.8583122,0.8859522,,
0.936916812,0.853343183,0.889399761,,
0.949115105,0.851486851,0.895998254,,
0.953789177,0.85668175,0.914850285,,
0.956206421,0.857090909,0.933805917,,
0.960781078,0.852478066,0.945604069,,
0.967943312,0.853573928,0.959417722,,
0.977558676,0.861226202,0.985199282,,
0.989818634,0.875027667,0.986493998,,
0.994143626,0.893575804,0.967352921,,
0.977702776,0.900504936,0.950862333,,
0.962665898,0.906727196,0.933808932,,
0.945784237,0.91434514,0.922521948,,
0.934759768,0.921639374,0.915137302,,
0.924919604,0.923924228,0.910325686,,
0.902335683,0.930977382,0.914774114,,
0.887083299,0.938559688,0.913169809,,
0.873236827,0.950280039,0.910825672,,
0.859987785,0.966267051,0.91888864,,
0.849474881,0.981843934,0.919869643,,
0.82740259,0.987345941,0.924378268,,
0.811037882,0.997092048,0.933963312,,
0.798932854,0.99387254,0.928707792,,
0.802261503,0.9796929,0.921311013,,
0.78836215,0.967801169,0.90863261,,
0.780347388,0.962096098,0.899732906,,
0.77733846,0.960245581,0.891319703,,
0.781777918,0.957489448,0.886879654,,
0.787537783,0.954805736,0.883888327,,
0.783892827,0.953924722,0.885522771,,
0.781115762,0.949499286,0.879698866,,
0.792244072,0.935027163,0.887708746,,
0.79761674,0.926036005,0.897500465,,
0.811807334,0.925811601,0.896598088,,
0.819136623,0.921034176,0.89688257,,
0.827188107,0.91837823,0.902055238,,
0.823635609,0.907942169,0.906539559,,
0.825798048,0.908374404,0.904538599,,
0.834740096,0.911640472,0.911007787,,
0.845419915,0.919520342,0.919712096,,
0.858249847,0.912830281,0.921884921,,
0.886311793,0.906608797,0.928774803,,
0.914213431,0.908451107,0.91530522,,
0.956661027,0.90049169,0.917615959,,
0.983905357,0.897636032,0.930470946,,
0.975063875,0.893401737,0.943450469,,
0.944415008,0.895911721,0.960963774,,
0.922241496,0.893284541,0.971760821,,
0.8944869,0.890272343,0.982327903,,
0.86395995,0.874757198,0.992419533,,
0.837068493,0.876158287,0.990745483,,
0.800130171,0.882392717,0.981777262,,
0.77231219,0.886066885,0.965424635,,
0.748304497,0.899642478,0.962346964,,
0.732655494,0.907897831,0.949408018,,
0.721986082,0.921560323,0.944592845,,
0.71210263,0.929198653,0.933055612,,
0.707989535,0.936216464,0.929838307,,
0.710501474,0.939418926,0.927293733,,
0.700559335,0.950315465,0.922295536,,
0.70786277,0.959397233,0.918299094,,
0.712994933,0.971246751,0.911175575,,
0.721620315,0.98646265,0.904787832,,
0.733690021,0.994206712,0.910752252,,
0.743087883,0.999427448,0.917704279,,
0.749728755,0.997905773,0.922644944,,
0.762721778,0.989247073,0.942186697,,
0.769647657,0.991930741,0.9505221,,
0.782849563,0.992210179,0.955291588,,
0.796563443,0.992802243,0.967760359,,
0.815103534,0.991273165,0.966113869,,
0.833024425,0.983953923,0.962333479,,
0.850252874,0.97336371,0.948558964,,
0.869339764,0.966106234,0.934435398,,
0.890104805,0.955034188,0.925980577,,
0.910886633,0.944756217,0.918113492,,
0.925899434,0.934138197,0.903150831,,
0.940690922,0.92420706,0.895908815,,
0.961872084,0.900749675,0.889568257,,
0.977677892,0.893776521,0.874925708,,
0.98950232,0.886224441,0.855883371,,
0.989236249,0.888925484,0.846749435,,
0.97147968,0.888127631,0.847779303,,
0.954242184,0.882405778,0.844085344,,
0.931944722,0.868220442,0.837802131,,
0.914678485,0.853071241,0.844627137,,
0.90486608,0.846163715,0.860106324,,
0.894032806,0.85444673,0.881312689,,
0.888872386,0.847255357,0.886932956,,
0.876970374,0.839595521,0.889864001,,
0.866502682,0.839431043,0.896951509,,
0.856938069,0.833490742,0.919536618,,
0.84218841,0.825661295,0.930407397,,
0.841823782,0.813847403,0.941178749,,
0.834049578,0.810653713,0.951719859,,
0.830377313,0.807061875,0.963314183,,
0.820953232,0.79811066,0.973272611,,
0.808906429,0.806768285,0.99062393,,
0.797959696,0.806263992,0.99903858,,
0.796477801,0.818070235,0.994219938,,
0.798615099,0.843116402,0.986643339,,
0.806118057,0.846554931,0.983317356,,
0.823940909,0.861351793,0.971107737,,
0.846908476,0.864179811,0.970010954,,
0.864109741,0.867596577,0.973603029,,
0.873778527,0.874056444,0.9799227,,
0.880545306,0.878670061,0.990353224,,
0.889729022,0.897861695,0.987079165,,
0.889616399,0.929066128,0.981024777,,
0.901676145,0.943683932,0.979841381,,
0.910500661,0.943584466,0.983643029,,
0.916748564,0.955334053,0.992691656,,
0.945762232,0.969136333,0.998009881,,
0.969601629,0.98859887,0.991009947,,
0.977344056,0.990704817,0.982251482,,
0.997974059,0.959915258,0.972614703,,
0.987327409,0.937445858,0.971150188,,
0.973714665,0.917373811,0.971858076,,
0.975064105,0.900385258,0.974593679,,
0.961160139,0.886345074,0.968875934,,
0.950019113,0.863939917,0.967476934,,
0.928462632,0.841882623,0.973235602,,
0.923858365,0.828766599,0.97543785,,
0.908029258,0.826508478,0.979697699,,
0.902823768,0.820130033,0.985581413,,
0.898628,0.817201392,0.992578635,,
0.911103603,0.810997649,0.999190239,,
0.927183045,0.807413686,0.990126172,,
0.933725995,0.803812408,0.986138243,,
0.926692122,0.793107707,0.983494537,,
0.9230329,0.79274939,0.985729113,,
0.916972987,0.790753205,0.986423831,,
0.929540995,0.789459451,0.98050811,,
0.941199499,0.785832408,0.975422764,,
0.952111295,0.797990565,0.97864216,,
0.962559451,0.807474803,0.984202342,,
0.963245654,0.810998034,0.992369539,,
0.96106703,0.815003572,0.997703122,,
0.958787878,0.813854083,0.99877663,,
0.967587736,0.824902318,0.993859214,,
0.97819521,0.836618199,0.999204961,,
0.979523206,0.847735707,0.989745012,,
0.981906366,0.860429107,0.987998826,,
0.99130258,0.87427867,0.980449928,,
0.998196245,0.888836044,0.967568339,,
0.996226087,0.903615224,0.959055572,,
