Trial1,Trial2,Trial3,,
0.969949563,0.776763085,0.683802147,,
0.968244309,0.774610878,0.682754948,,
0.966536909,0.772454122,0.681758513,,
0.964878375,0.77029163,0.680828814,,
0.956872643,0.768124022,0.679983541,,
0.957931913,0.765953981,0.679241289,,
0.959042981,0.763786748,0.678618534,,
0.960172583,0.761630911,0.678123246,,
0.961301419,0.759499775,0.677746401,,
0.962416879,0.757414266,0.677457649,,
0.96351024,0.755411369,0.677213039,,
0.96457544,0.753579764,0.676973144,,
0.965608382,0.756750103,0.676717904,,
0.966606437,0.757364242,0.676448169,,
0.967568015,0.758777026,0.676177622,,
0.968492262,0.754488296,0.675924148,,
0.969378954,0.752693895,0.675705853,,
0.970228645,0.750658697,0.675542431,,
0.971042966,0.748544783,0.675459238,,
0.971824893,0.746398459,0.675478145,,
0.972578682,0.744237657,0.675583217,,
0.9733093,0.742071457,0.675747244,,
0.974021424,0.739905647,0.675966684,,
0.974718351,0.737744644,0.676253885,,
0.975401312,0.735592275,0.676628794,,
0.976069517,0.733452134,0.677115433,,
0.976720988,0.731327779,0.677740242,,
0.977353889,0.729222849,0.678530634,,
0.977967896,0.727141144,0.679512747,,
0.978565075,0.725086687,0.680707944,,
0.979149933,0.723063759,0.682129405,,
0.979728588,0.721076913,0.683782989,,
0.980307373,0.719130949,0.685676707,,
0.98089133,0.717230847,0.687834916,,
0.981482979,0.715381663,0.69029693,,
0.982081502,0.71358848,0.693067048,,
0.982682235,0.711856669,0.696018162,,
0.983276323,0.710193435,0.69887343,,
0.983850413,0.708614169,0.701370459,,
0.984386576,0.707167784,0.703413908,,
0.98486317,0.706011574,0.705046707,,
0.985258291,0.705130379,0.706357772,,
0.985558011,0.704331289,0.707433063,,
0.981514719,0.703583889,0.708345139,,
0.980373114,0.702883415,0.709157074,,
0.980623168,0.702232505,0.70993184,,
0.980960684,0.701638526,0.710750593,,
0.981417053,0.701112638,0.710556806,,
0.981995454,0.700669053,0.715799211,,
0.982682484,0.700324143,0.720916271,,
0.983459565,0.700095146,0.725540265,,
0.984308953,0.699998126,0.723326545,,
0.985215541,0.700044945,0.723725149,,
0.986166677,0.700239422,0.724037517,,
0.987151377,0.700573787,0.724292556,,
0.988159553,0.701027443,0.724502287,,
0.989181594,0.701569752,0.724671942,,
0.990208677,0.70216631,0.724804276,,
0.991234208,0.702785599,0.724901555,,
0.992256672,0.703402688,0.72496653,,
0.993283253,0.703999113,0.725002916,,
0.994332145,0.704560633,0.725015585,,
0.995430741,0.705075075,0.725010575,,
0.99660891,0.705531583,0.724994948,,
0.997890592,0.705921261,0.724976541,,
0.999288569,0.706238457,0.724963594,,
0.999195572,0.706481833,0.724964252,,
0.997568043,0.706654679,0.724985913,,
0.995838859,0.706764472,0.725034429,,
0.994018883,0.706821965,0.725113226,,
0.992118188,0.706840207,0.725222536,,
0.990145392,0.706833752,0.725358981,,
0.988107529,0.706818177,0.725515822,,
0.986010182,0.706809826,0.725684005,,
0.983857685,0.706825478,0.725853915,,
0.981653352,0.706881274,0.726017737,,
0.979399694,0.706989875,0.726173259,,
0.977098644,0.707155138,0.726336423,,
0.974751821,0.707365951,0.727482516,,
0.972360891,0.707594802,0.729273932,,
0.969928086,0.70780621,0.734546871,,
0.967456952,0.707970889,0.740524607,,
0.964953364,0.70807456,0.743842535,,
0.962426604,0.708116808,0.74324043,,
0.95988995,0.708104943,0.742553497,,
0.95735987,0.708048628,0.741805468,,
0.954853592,0.707957089,0.741003611,,
0.952386075,0.707838254,0.740152375,,
0.949967477,0.707698804,0.739256021,,
0.947600969,0.707544504,0.738319104,,
0.9452808,0.70738054,0.737346348,,
0.942991858,0.707211756,0.736342298,,
0.940712415,0.707042806,0.735310938,,
0.93842,0.706878205,0.734255387,,
0.936097624,0.706722335,0.733177736,,
0.933737111,0.706579416,0.732079098,,
0.931338575,0.706453463,0.730959845,,
0.928907545,0.706348268,0.729819985,,
0.926451716,0.706267431,0.728659577,,
0.925464099,0.70621447,0.727479071,,
0.924330927,0.70619308,0.726279471,,
0.921847472,0.706207593,0.725062285,,
0.9193541,0.706263772,0.723829303,,
0.916849309,0.706370119,0.722582346,,
0.914330747,0.706539996,0.721323286,,
0.911797048,0.706794916,0.720054793,,
0.909250437,0.707168975,0.718782659,,
0.906700798,0.707712048,0.717521705,,
0.904174124,0.708481878,0.716312025,,
0.901735397,0.709505456,0.715273669,,
0.897191292,0.710716284,0.714828777,,
0.898010484,0.711962404,0.716992821,,
0.899134003,0.715359602,0.719432556,,
0.899519075,0.718766795,0.717019527,,
0.896991233,0.722229742,0.716018204,,
0.894299891,0.722766048,0.714691603,,
0.891538016,0.723204491,0.713274748,,
0.888743677,0.723589218,0.71184819,,
0.885919085,0.723952939,0.710445536,,
0.883016168,0.724321472,0.709083047,,
0.879971472,0.724717339,0.707768639,,
0.876858071,0.725162087,0.706504916,,
0.873748392,0.725676927,0.70529048,,
0.870670404,0.726280728,0.704120992,,
0.867638146,0.726984185,0.702990454,,
0.86466249,0.727780917,0.701892729,,
0.861757027,0.728641544,0.700823025,,
0.855401133,0.729520181,0.699779078,,
0.854654485,0.730374436,0.698761816,,
0.854282136,0.731185218,0.697775479,,
0.854296331,0.731963144,0.696827221,,
0.85899174,0.732743433,0.695926233,,
0.860372745,0.733579081,0.695082466,,
0.862265562,0.734535574,0.694305057,,
0.861999962,0.735669792,0.693600638,,
0.858094294,0.736987448,0.69297183,,
0.853540016,0.738455851,0.692416243,,
0.850502853,0.740024923,0.691926275,,
0.84735986,0.741624242,0.691489753,,
0.844153634,0.743175237,0.691091138,,
0.840907026,0.744615474,0.690712901,,
0.837632335,0.745915736,0.69033695,,
0.834334812,0.74708094,0.689946392,,
0.831014093,0.748141052,0.689528031,,
0.827665427,0.74914183,0.689075453,,
0.824281547,0.750140396,0.688591924,,
0.820855157,0.751205356,0.688092313,,
0.817381305,0.752417416,0.687603894,,
0.813858809,0.753860721,0.687166239,,
0.810290433,0.755588594,0.686829436,,
0.806682137,0.757560939,0.686647168,,
0.803041972,0.759612397,0.686658324,,
0.799379126,0.761533406,0.686856508,,
0.795703289,0.763200525,0.687170775,,
0.792024259,0.764609906,0.687494426,,
0.788351583,0.765821105,0.687747854,,
0.784693958,0.766902154,0.687911485,,
0.78105816,0.767907137,0.688011166,,
0.777447426,0.768873717,0.688091513,,
0.773859611,0.76982713,0.688200283,,
0.77028604,0.770784862,0.688381468,,
0.766712309,0.771760536,0.688669104,,
0.763479183,0.772766933,0.689078854,,
0.760124763,0.77381851,0.688709421,,
0.758407374,0.774933842,0.688176006,,
0.756603583,0.776138581,0.688771957,,
0.753015302,0.777469324,0.689069058,,
0.74951371,0.77897735,0.689210598,,
0.745702347,0.780725311,0.687542876,,
0.741853611,0.782757352,0.688056484,,
0.737975959,0.785026445,0.688487185,,
0.734076701,0.787342836,0.688861417,,
0.730161931,0.789470246,0.689197363,,
0.726236697,0.791289094,0.689532093,,
0.722305273,0.792819583,0.689916053,,
0.718371465,0.794141144,0.690394156,,
0.714438938,0.795333813,0.6909988,,
0.710511533,0.796461998,0.691741752,,
0.706593639,0.797576524,0.692604511,,
0.702690619,0.798719619,0.693536051,,
0.698809387,0.799927345,0.694465979,,
0.694959185,0.801227487,0.695328448,,
0.691152671,0.802632967,0.696080163,,
0.687407313,0.804134802,0.696702461,,
0.683746783,0.805703247,0.697194257,,
0.680201085,0.807303607,0.697566732,,
0.676802141,0.808921929,0.697841477,,
0.673569562,0.810588643,0.698047428,,
0.670486024,0.812395043,0.69821422,,
0.667480856,0.814502081,0.698364044,,
0.664452542,0.817112499,0.698505565,,
0.661321739,0.820326358,0.698632391,,
0.658062124,0.82395922,0.698726314,,
0.654689201,0.828209017,0.698763328,,
0.651234912,0.833015813,0.69871971,,
0.6477311,0.838461202,0.698576934,,
0.644203714,0.844262769,0.698325595,,
0.640672519,0.845629055,0.697968479,,
0.637152513,0.846654684,0.697522189,,
0.633655505,0.847442449,0.697016558,,
0.630191444,0.848062558,0.696491307,,
0.626769537,0.848565148,0.695991042,,
0.623399351,0.848988377,0.695561803,,
0.620092262,0.849364368,0.695250491,,
0.616864037,0.849723599,0.695105657,,
0.613740621,0.850098061,0.695178658,,
0.603125074,0.85052309,0.695525539,,
0.60085158,0.85103697,0.696211364,,
0.598261824,0.851676887,0.69732123,,
0.595893459,0.852473068,0.698987424,,
0.593579419,0.853462801,0.701440872,,
0.595252277,0.851911084,0.704988624,,
0.59237203,0.850945344,0.709490093,,
0.590068781,0.854294682,0.713883231,,
0.588302298,0.861254517,0.717442647,,
0.587859135,0.869994237,0.720270603,,
0.58551612,0.87119717,0.722586612,,
0.583289743,0.872452841,0.724515164,,
0.581192913,0.873758951,0.726131286,,
0.57923899,0.875064249,0.727497729,,
0.577444281,0.876321271,0.728676466,,
0.575832091,0.8775187,0.729707845,,
0.574438333,0.878690259,0.730607902,,
0.573316898,0.879910678,0.731402167,,
0.572538636,0.881290236,0.732122967,,
0.572170784,0.882955678,0.732802433,,
0.572227723,0.884968734,0.733529946,,
0.57262863,0.887178695,0.734324977,,
0.573232106,0.889232799,0.735192887,,
0.57391003,0.890866056,0.736139243,,
0.574549886,0.892061216,0.737169953,,
0.579330951,0.892932354,0.738292346,,
0.579645907,0.893602831,0.739516935,,
0.579634895,0.894171195,0.740795736,,
0.583514495,0.894717011,0.742009339,,
0.58734169,0.895314035,0.743383408,,
0.587157912,0.89604399,0.745208161,,
0.587123679,0.897013296,0.747926048,,
0.587451213,0.898375694,0.751144361,,
0.592152263,0.899583655,0.754608697,,
0.591002687,0.905215275,0.758420116,,
0.590741222,0.911147527,0.762695063,,
0.593242174,0.914405431,0.765960619,,
0.595202671,0.917701855,0.769785853,,
0.597084735,0.920893384,0.774764218,,
0.599013518,0.924055752,0.781389795,,
0.600993055,0.927461343,0.788998711,,
0.602990728,0.931399131,0.798215311,,
0.604968625,0.935083563,0.80615379,,
0.606896219,0.943570967,0.810810777,,
0.608756151,0.951102455,0.814402058,,
0.610548421,0.953159414,0.817632076,,
0.612294133,0.954833439,0.820763419,,
0.614037107,0.956282931,0.823904756,,
0.615841299,0.960883631,0.82711547,,
0.61778289,0.961390729,0.83043819,,
0.619937199,0.961691322,0.833909371,,
0.622364582,0.961883779,0.837563843,,
0.625106537,0.962045535,0.841441528,,
0.628199767,0.9679025,0.84560932,,
0.631686866,0.968078615,0.85024142,,
0.635575403,0.968286396,0.858960514,,
0.639743386,0.970631829,0.866189197,,
0.643916459,0.973395576,0.872523316,,
0.649069908,0.977254266,0.880462632,,
0.653426656,0.976642871,0.888099911,,
0.657228674,0.975835527,0.892760961,,
0.660416646,0.974911594,0.896965309,,
0.663117794,0.97387896,0.903639203,,
0.665831463,0.97281151,0.910318864,,
0.667432249,0.971806218,0.92145018,,
0.66897205,0.970859535,0.938766701,,
0.670500994,0.969990888,0.948384055,,
0.672049099,0.969254896,0.954160424,,
0.673633671,0.970016844,0.959169904,,
0.67526408,0.969563643,0.963776814,,
0.676947181,0.970396871,0.968162119,,
0.678693925,0.972034408,0.972393732,,
0.680533921,0.973097163,0.976483285,,
0.685139329,0.96964092,0.980421902,,
0.68994889,0.969775135,0.984198621,,
0.695184048,0.969537737,0.987809467,,
0.700411673,0.973244565,0.991265128,,
0.705017264,0.977170211,0.995899101,,
0.709027343,0.97667414,0.999713798,,
0.710120296,0.976364252,0.997356033,,
0.711218427,0.981283574,0.995386733,,
0.712305687,0.986480207,0.994093474,,
0.713366552,0.985488299,0.992963238,,
0.714401558,0.984584138,0.991639038,,
0.715431292,0.983901756,0.990086791,,
0.716493588,0.987417681,0.988626656,,
0.717641255,0.989469004,0.987237269,,
0.718956007,0.989933808,0.985901436,,
0.721077292,0.986785417,0.984605385,,
0.724183892,0.986142212,0.983335973,,
0.730602434,0.985242408,0.982073094,,
0.734941951,0.984229707,0.980015946,,
0.740541679,0.983181458,0.978100555,,
0.745680454,0.982182133,0.976203178,,
0.751943972,0.981380636,0.974258967,,
0.7547034,0.981057254,0.971891129,,
0.757626434,0.981522641,0.971189842,,
0.76080952,0.98328155,0.970588392,,
0.764372346,0.983699509,0.970086589,,
0.768463064,0.984448021,0.969727992,,
0.773246215,0.987090063,0.96958285,,
0.778672298,0.98768983,0.96962216,,
0.784245176,0.988261648,0.969862755,,
0.79084221,0.986267857,0.97032963,,
0.796829685,0.984150418,0.971031422,,
0.802514511,0.98195251,0.971958117,,
0.807544736,0.97969798,0.973086837,,
0.815499544,0.977402331,0.974388561,,
0.818894276,0.975076785,0.975832836,,
0.821796402,0.972730151,0.977390386,,
0.82740485,0.970369838,0.979034129,,
0.830580749,0.968002485,0.980739221,,
0.833938159,0.965634399,0.982482886,,
0.842717264,0.963271863,0.984244399,,
0.849203635,0.960921317,0.986005228,,
0.856967014,0.958589379,0.987749213,,
0.865206211,0.956282626,0.989462512,,
0.869905451,0.954006928,0.991132978,,
0.876967104,0.951765887,0.992748571,,
0.881408236,0.949557382,0.994294467,,
0.885352252,0.947366071,0.99574863,,
0.88893339,0.945181559,0.997075745,,
0.892326249,0.94305718,0.998219222,,
0.895587312,0.941041498,0.998072344,,
0.8986362,0.941638245,0.997818442,,
0.901368601,0.943085463,0.997373093,,
0.903773938,0.946523278,0.996973488,,
0.905930251,0.952102815,0.996793836,,
0.907946544,0.958252752,0.996686123,,
0.909932704,0.95745891,0.996474173,,
0.911994284,0.956669072,0.997803136,,
0.914230272,0.955947913,0.999228926,,
0.916721006,0.955345001,0.999303583,,
0.91950382,0.954897614,0.997836853,,
0.922550607,0.954626346,0.996716332,,
0.925775055,0.954519639,0.995681036,,
0.929073043,0.954536578,0.994871468,,
0.929248495,0.954633966,0.994362163,,
0.929034826,0.954801909,0.996774777,,
0.928632469,0.955022858,0.995386912,,
0.928296184,0.95516606,0.99402832,,
0.928338934,0.955144149,0.992696803,,
0.931459522,0.954895065,0.99139133,,
0.935485772,0.954407962,0.990113656,,
0.939967937,0.953711338,0.988868457,,
0.944225885,0.952847261,0.987662398,,
0.947901355,0.951855372,0.986502364,,
0.951148968,0.950767916,0.985392974,,
0.954217424,0.949610002,0.984333594,,
0.957283734,0.94840127,0.984195342,,
0.960455734,0.947157522,0.983801919,,
0.96377385,0.945891984,0.983196081,,
0.967198819,0.94461624,0.981794892,,
0.970633911,0.943340914,0.980392035,,
0.973997393,0.942076177,0.982528005,,
0.977280531,0.940832142,0.984965116,,
0.980544376,0.939619195,0.987871417,,
0.98388173,0.938448293,0.990798298,,
0.987369487,0.937331282,0.993319449,,
0.991010179,0.936281268,0.995072968,,
0.994695166,0.935313061,0.987893489,,
0.998258064,0.934443699,0.988048489,,
0.998429563,0.933692988,0.988130635,,
0.995429355,0.933083954,0.987698868,,
0.992737967,0.932642941,0.985457361,,
0.990330426,0.932398843,0.98439653,,
0.988176886,0.932379977,0.979622035,,
0.986239787,0.932605056,0.98330623,,
0.985413997,0.933063524,0.986473317,,
0.984852789,0.9336901,0.987634656,,
0.98454091,0.934362325,0.982488004,,
0.984282941,0.934947557,0.979462928,,
0.983108134,0.935365464,0.976357628,,
0.98194957,0.935606488,0.973217798,,
0.980777518,0.935706509,0.970070475,,
0.979562478,0.935716199,0.966933548,,
0.978270892,0.935684372,0.963820522,,
0.976862457,0.93565305,0.961201449,,
0.975292298,0.935657818,0.958408371,,
0.973520626,0.935729801,0.955596418,,
0.97152292,0.935898359,0.952882986,,
0.969265367,0.936194649,0.951315466,,
0.96654652,0.936655466,0.948858208,,
0.961504388,0.937325892,0.948830266,,
0.956757237,0.938259087,0.945287327,,
0.952658721,0.93950906,0.941731879,,
0.95172348,0.941109065,0.938176299,,
0.951307453,0.943037467,0.93463426,,
0.951145561,0.945188669,0.931120636,,
0.951130128,0.947384103,0.927651443,,
0.951217518,0.949454666,0.924244072,,
0.951395827,0.95780802,0.920918147,,
0.951669891,0.958997229,0.917698341,,
0.952050483,0.960272737,0.914625492,,
0.952546371,0.971672841,0.911264481,,
0.953160471,0.981637026,0.911403857,,
0.953889867,0.984554289,0.911100225,,
0.954727851,0.982462747,0.910641566,,
0.955666112,0.981642571,0.911118233,,
0.956696028,0.982291679,0.912929474,,
0.957808774,0.984186871,0.909835885,,
0.958994319,0.986124323,0.906727828,,
0.960239534,0.988245162,0.903649952,,
0.961525651,0.992699716,0.90064482,,
0.962825147,0.998328254,0.897773825,,
0.96409801,0.99474352,0.895144483,,
0.965287381,0.98773026,0.897241989,,
0.966315706,0.984069564,0.895710904,,
0.964328117,0.981320093,0.8949857,,
0.962411609,0.978261056,0.892632188,,
0.960461371,0.975139111,0.892096816,,
0.957029053,0.972952392,0.885809659,,
0.95964035,0.970985599,0.880001075,,
0.952671181,0.967891572,0.874067557,,
0.951572636,0.965219063,0.868117805,,
0.953790348,0.962767639,0.862186416,,
0.960292855,0.960650143,0.861633766,,
0.961717974,0.959075931,0.860861811,,
0.961675455,0.957603256,0.859907637,,
0.961510004,0.955810995,0.858841841,,
0.961853263,0.954392216,0.85773888,,
0.96298379,0.95295908,0.856662712,,
0.964704301,0.95150043,0.855664441,,
0.966778944,0.95000114,0.854781804,,
0.969061898,0.94844075,0.854035094,,
0.971469944,0.946795301,0.853423253,,
0.973952933,0.945040701,0.852929949,,
0.976484132,0.943154163,0.852545273,,
0.979059829,0.941109896,0.854079786,,
0.981691735,0.938870198,0.854635373,,
0.983128692,0.936374512,0.855198809,,
0.98495488,0.933432242,0.856086661,,
0.987104216,0.930411296,0.856431463,,
0.989531739,0.927322055,0.858906422,,
0.99219161,0.924279847,0.857819135,,
0.994984095,0.921317015,0.856527628,,
0.997767054,0.918317462,0.855067603,,
0.997190932,0.915020587,0.853472462,,
0.999300555,0.911207658,0.855545005,,
0.995752445,0.907408738,0.857201436,,
0.992167177,0.904056274,0.85677697,,
0.988544313,0.90141428,0.856883273,,
0.984881114,0.899447687,0.858605167,,
0.981173765,0.898003688,0.860727141,,
0.977419012,0.896937271,0.861499469,,
0.973615619,0.896138846,0.859314631,,
0.969765192,0.895529683,0.859608587,,
0.965872286,0.895052935,0.863857458,,
0.961944101,0.894666153,0.862751786,,
0.957990205,0.894336126,0.861746681,,
0.953108275,0.894036113,0.860857514,,
0.949108654,0.893745383,0.860077071,,
0.945131166,0.893450838,0.859391952,,
0.941205292,0.893149906,0.858801638,,
0.937373515,0.892852943,0.85735606,,
0.933692038,0.892582746,0.857028491,,
0.930212524,0.892369626,0.859511766,,
0.92524844,0.892243203,0.862839668,,
0.921727506,0.892224546,0.866734028,,
0.918280128,0.892322022,0.866712632,,
0.917208557,0.892531553,0.866666683,,
0.916080783,0.892839612,0.866636615,,
0.915305273,0.893226884,0.866704843,,
0.911735653,0.893671432,0.867802986,,
0.908226113,0.894151193,0.868841769,,
0.904794052,0.894646066,0.869755016,,
0.901447871,0.895139788,0.870455288,,
0.898186139,0.89562136,0.871206641,,
0.894995625,0.896085397,0.872053064,,
0.891850383,0.896530781,0.873004005,,
0.888715878,0.896957786,0.874010667,,
0.885559687,0.897364946,0.874986986,,
0.882363432,0.897747513,0.875856009,,
0.879127437,0.898098604,0.876576811,,
0.87586604,0.898412607,0.877148706,,
0.872599757,0.89868902,0.878757622,,
0.869349794,0.898934656,0.880108296,,
0.866135789,0.899163424,0.881382901,,
0.862975921,0.899394886,0.882764911,,
0.859888676,0.899653546,0.884434849,,
0.856896175,0.899969061,0.888542574,,
0.858188516,0.900375031,0.892441082,,
0.855649552,0.900904365,0.900715778,,
0.853350097,0.901582672,0.902665888,,
0.851371743,0.902423583,0.905298329,,
0.849746253,0.903428206,0.902699911,,
0.848365047,0.904587763,0.906302746,,
0.847022401,0.905887166,0.908635773,,
0.845598642,0.907307941,0.910857956,,
0.844110533,0.908829862,0.911340334,,
0.842627058,0.910430976,0.911559649,,
0.841215525,0.912085128,0.911604673,,
0.839940659,0.9137536,0.911537648,,
0.838881886,0.915357875,0.911421224,,
0.83814348,0.916680316,0.912053773,,
0.838563885,0.91628705,0.91089541,,
0.840241586,0.916049898,0.910238373,,
0.841803387,0.917758416,0.909389403,,
0.842976049,0.919454823,0.908386641,,
0.843674598,0.921495789,0.907298028,,
0.842378921,0.915836315,0.906256013,,
0.840912293,0.917253685,0.905560657,,
0.839378128,0.918944368,0.912231591,,
0.841118451,0.914317571,0.916075786,,
0.841321016,0.910141404,0.916727348,,
0.841524577,0.906476,0.91566227,,
0.836986698,0.908584583,0.914364859,,
0.836018094,0.910743319,0.913174536,,
0.834919339,0.912529625,0.912314032,,
0.840569368,0.91396136,0.911937033,,
0.839678597,0.913996519,0.912029254,,
0.83876299,0.914436931,0.912300561,,
0.838277349,0.916296575,0.912389551,,
0.840254038,0.918403647,0.912159172,,
0.841918571,0.920801877,0.911667781,,
0.843276753,0.923087585,0.911030683,,
0.841222971,0.925198087,0.910302162,,
0.840224966,0.927087836,0.909513825,,
0.838837295,0.928730727,0.908724555,,
0.837195575,0.930140174,0.907996632,,
0.83539739,0.931403209,0.907385187,,
0.833504949,0.932690397,0.90692685,,
0.831558529,0.934182597,0.906624864,,
0.82958782,0.935970424,0.907850631,,
0.827620677,0.938043152,0.909064751,,
0.825694628,0.940344242,0.90999478,,
0.825333141,0.942814941,0.909565296,,
0.824744989,0.945408948,0.908895209,,
0.824289571,0.948092666,0.908034201,,
0.823865536,0.950841841,0.907049837,,
0.823359137,0.953638374,0.906011041,,
0.821937121,0.956468062,0.904979775,,
0.820106382,0.959319149,0.90400689,,
0.818221455,0.962181462,0.903131887,,
0.8163029,0.965045934,0.902413119,,
0.814358343,0.967904365,0.903218383,,
0.812391822,0.970749222,0.90596783,,
0.810407271,0.973573282,0.906929463,,
0.808410296,0.976368821,0.904565505,,
0.806409423,0.979126073,0.903011576,,
0.800740323,0.98183086,0.901331166,,
0.79920898,0.9844618,0.899598945,,
0.797718049,0.986988964,0.89784667,,
0.79635913,0.989378737,0.896083051,,
0.791014452,0.99161243,0.894299409,,
0.792018541,0.993718325,0.892479892,,
0.792810324,0.995787823,0.890612661,,
0.793542603,0.997936401,0.888695002,,
0.792401659,0.999763672,0.886731572,,
0.790357454,0.997307718,0.884730276,,
0.788367577,0.994734562,0.882699448,,
0.786450178,0.988426852,0.880649914,,
0.784623407,0.986794694,0.878609563,,
0.782901826,0.980971321,0.876624607,,
0.781286809,0.975656405,0.87472393,,
0.779759441,0.972918763,0.872910878,,
0.778293501,0.970180883,0.873827719,,
0.776890587,0.967468839,0.872768703,,
0.775611945,0.964809262,0.871376675,,
0.774588709,0.962238183,0.870799209,,
0.774009201,0.95983296,0.869467147,,
0.774058351,0.958804547,0.868172978,,
0.774783773,0.958375449,0.86693542,,
0.775999654,0.960513432,0.865760904,,
0.777373357,0.966361609,0.86464303,,
0.778620621,0.96989204,0.863566499,,
0.779661683,0.968857082,0.862514498,,
0.780624105,0.969965496,0.861476453,,
0.781723299,0.971779628,0.860452584,,
0.780556811,0.982987253,0.859453641,,
0.786499819,0.984356786,0.858500356,,
0.789277213,0.98518576,0.857638453,,
0.794090912,0.987575958,0.856940411,,
