Trial1,Trial2,Trial3,
0.284826122,0.379812063,0.436613824,
0.28383659,0.378482802,0.435164711,
0.282863746,0.377161744,0.43372682,
0.281907734,0.375848678,0.432299534,
0.280968707,0.374543408,0.430882236,
0.280046813,0.373245754,0.429354752,
0.27914219,0.37195555,0.427776332,
0.278254962,0.370672645,0.426208823,
0.277385227,0.369396902,0.42465175,
0.27653306,0.3681282,0.423104693,
0.275698501,0.366866431,0.421567277,
0.274510268,0.365611502,0.420039172,
0.273340675,0.364363332,0.418520078,
0.272189915,0.363121858,0.41700971,
0.271397702,0.361887032,0.415507784,
0.270610746,0.360658823,0.414013992,
0.270071325,0.359437216,0.412527982,
0.269292861,0.358222217,0.411049334,
0.268526472,0.357013853,0.409577556,
0.267771673,0.355812172,0.408112078,
0.26702798,0.354617245,0.406652292,
0.266294916,0.353429169,0.405197614,
0.265572004,0.352248065,0.403747609,
0.264858771,0.351074078,0.402302156,
0.264154748,0.34990738,0.400861655,
0.263459468,0.348748165,0.399427213,
0.262772468,0.347596649,0.398000731,
0.262093289,0.346453068,0.396584798,
0.261421475,0.345317671,0.395182324,
0.260756574,0.344190719,0.393795956,
0.26009814,0.343072479,0.392427423,
0.259445732,0.341963221,0.391077026,
0.258798914,0.340863206,0.389743446,
0.258157259,0.33977269,0.388423922,
0.257520345,0.338691912,0.387114692,
0.256887762,0.337621091,0.385811557,
0.256259107,0.336560421,0.384510402,
0.255633989,0.335510072,0.383207588,
0.255012029,0.334470181,0.381900184,
0.254392862,0.333440855,0.380586059,
0.253776134,0.332422168,0.37926386,
0.253161509,0.331414159,0.377932932,
0.252548665,0.330416838,0.376593199,
0.251937295,0.329430183,0.375245039,
0.251327112,0.328454143,0.373889163,
0.250717843,0.327488639,0.372526508,
0.250109232,0.32653357,0.371158141,
0.249501041,0.32558881,0.369785181,
0.248893048,0.324654217,0.368408741,
0.248285045,0.323729632,0.367029873,
0.247676842,0.322814881,0.36564954,
0.247068261,0.321909782,0.364268583,
0.246459137,0.321014142,0.362887714,
0.245849318,0.320127762,0.361507502,
0.245420122,0.318954941,0.360128381,
0.244990843,0.317795261,0.358959322,
0.244408774,0.316648181,0.357807028,
0.243830727,0.31551317,0.356671344,
0.243256754,0.314389709,0.355552049,
0.242686902,0.313277294,0.354448862,
0.242121216,0.31217543,0.353361455,
0.241559735,0.31108364,0.352289459,
0.241002494,0.310001457,0.351232479,
0.240449522,0.308928428,0.350190099,
0.239900844,0.307864114,0.349161889,
0.239356478,0.306808087,0.348147417,
0.238816438,0.305759936,0.347146247,
0.238280729,0.304719258,0.34615795,
0.237749353,0.303685666,0.345182105,
0.237222306,0.302658785,0.344218299,
0.236699578,0.301638252,0.343266136,
0.236181155,0.300623715,0.34232523,
0.235667016,0.299614837,0.341395215,
0.235157138,0.298611289,0.340475736,
0.234651492,0.297612758,0.339566458,
0.234150045,0.29661894,0.338667059,
0.233652761,0.295761058,0.337777235,
0.233159602,0.295061885,0.336896694,
0.232670525,0.294367743,0.336025163,
0.232185486,0.293678554,0.335162379,
0.23170444,0.292994245,0.334308094,
0.231227337,0.29231475,0.333462073,
0.230754128,0.291640011,0.332624092,
0.230284763,0.290969976,0.331793939,
0.22981919,0.290304598,0.330971411,
0.229357359,0.28964384,0.330156316,
0.228899215,0.288987667,0.329348471,
0.228444708,0.288336054,0.328547701,
0.227515404,0.287688979,0.32775384,
0.226587294,0.287046427,0.326966727,
0.225959904,0.286408389,0.32618621,
0.225334916,0.28577486,0.325412143,
0.224712028,0.285145838,0.324644385,
0.224090943,0.284521328,0.323882801,
0.223471372,0.283901337,0.323127262,
0.222853036,0.283285875,0.32237764,
0.222235664,0.282674954,0.321633817,
0.221618995,0.282068591,0.320895674,
0.221002778,0.281466801,0.320163098,
0.22038677,0.280869602,0.319435979,
0.219770741,0.280277013,0.31871421,
0.219154469,0.27968905,0.317997689,
0.218537742,0.279105732,0.317286313,
0.217920358,0.278527074,0.316579984,
0.217302125,0.277953092,0.315878606,
0.216682861,0.277383798,0.315182085,
0.216062392,0.276819203,0.314490329,
0.215110989,0.276259315,0.313803248,
0.214157661,0.275704139,0.313120754,
0.213202298,0.275133833,0.312442758,
0.212244793,0.274438168,0.311769177,
0.211877102,0.273749251,0.311099926,
0.211512129,0.273066835,0.310434921,
0.211149852,0.27239067,0.309774082,
0.210790251,0.271720505,0.309117327,
0.210433305,0.271056084,0.308464575,
0.210078996,0.270397152,0.307815749,
0.209727306,0.26974345,0.307170769,
0.209378217,0.269094717,0.306529557,
0.209031713,0.26845069,0.305892037,
0.208687778,0.267811104,0.305258129,
0.208346396,0.267175693,0.304627759,
0.208007551,0.266699414,0.304000849,
0.207671231,0.266230227,0.303377322,
0.20733742,0.265754914,0.302757103,
0.207006104,0.265969274,0.302140115,
0.20667727,0.266187417,0.30152628,
0.206350903,0.265604776,0.300915523,
0.206026991,0.26502652,0.300307767,
0.20570552,0.264452496,0.299702932,
0.205386477,0.263882552,0.299100942,
0.205069847,0.263316533,0.298501719,
0.204755618,0.262754286,0.297905181,
0.204443776,0.262195656,0.297311251,
0.204134307,0.261640492,0.296719847,
0.203827197,0.261891477,0.296130887,
0.203522432,0.262145152,0.29554429,
0.203219998,0.261720315,0.294959972,
0.20291988,0.261299087,0.294377849,
0.202622063,0.260881413,0.293797836,
0.202326533,0.26046724,0.293219846,
0.202033273,0.260056513,0.292643794,
0.201742268,0.259649179,0.292069591,
0.201453503,0.259245185,0.291497148,
0.201166961,0.258844478,0.290926377,
0.200882627,0.258447006,0.290357188,
0.200600482,0.258052719,0.289789492,
0.200320511,0.257661565,0.289223197,
0.200042696,0.257273496,0.288658215,
0.199767021,0.256888461,0.288094456,
0.199493467,0.256506413,0.287531833,
0.199222016,0.256127303,0.28697026,
0.198952652,0.255751086,0.286409652,
0.198685355,0.255377715,0.285849927,
0.198420107,0.254256868,0.285291009,
0.198156891,0.253139579,0.284732822,
0.197895688,0.25202597,0.284175299,
0.197636478,0.251686353,0.283618378,
0.197379244,0.251351411,0.283062002,
0.197123967,0.251021228,0.282506123,
0.196870627,0.250695897,0.281950705,
0.196619206,0.25037552,0.281395717,
0.196369685,0.250060206,0.280841142,
0.196122045,0.249750072,0.280286974,
0.195876268,0.24944524,0.27973322,
0.195632334,0.24914584,0.2791799,
0.195390224,0.248852005,0.278463791,
0.19514992,0.248563872,0.277747443,
0.194911403,0.24828158,0.277030905,
0.194674654,0.248005272,0.276314241,
0.194439656,0.247735087,0.275597533,
0.194206388,0.247471165,0.274880866,
0.193974833,0.247213644,0.274164328,
0.193744973,0.246962658,0.273447999,
0.193516789,0.246718335,0.272731948,
0.193290264,0.246480799,0.272206025,
0.193065379,0.246250165,0.271682895,
0.192842117,0.24602654,0.271162573,
0.192620459,0.245810023,0.27064506,
0.19240039,0.245600701,0.270130352,
0.19218189,0.245398654,0.269618429,
0.191964944,0.245203946,0.269109266,
0.191749534,0.245016633,0.268602826,
0.191535643,0.244836758,0.268099064,
0.191323254,0.243875102,0.267597926,
0.191112352,0.24292038,0.26709935,
0.19090292,0.242606399,0.26660327,
0.190694941,0.24229428,0.266109608,
0.1904884,0.241983988,0.265618286,
0.190283281,0.24167549,0.265129217,
0.190079568,0.241368752,0.26464231,
0.189877246,0.241063742,0.264157472,
0.189676299,0.240760428,0.263674604,
0.189476713,0.240458778,0.263193605,
0.189278473,0.240158762,0.262714372,
0.189081564,0.239860349,0.2622368,
0.188885971,0.23956351,0.261760782,
0.18869168,0.239268215,0.26128621,
0.188498677,0.238974437,0.260812975,
0.188306947,0.238682146,0.260340969,
0.188116478,0.238391316,0.259870084,
0.187927255,0.23810192,0.259400212,
0.187739265,0.237813931,0.258931247,
0.187552494,0.237527325,0.258463084,
0.187366929,0.237242076,0.257995621,
0.187182558,0.23695816,0.257528758,
0.186999367,0.236675553,0.2570624,
0.186817345,0.236394234,0.256596454,
0.186636477,0.236114179,0.256130832,
0.186456752,0.235835369,0.255665451,
0.186278158,0.235557782,0.255200234,
0.186100682,0.2352814,0.254735112,
0.185924314,0.235006204,0.254270022,
0.18574904,0.234732177,0.253804907,
0.185574849,0.234459303,0.253339721,
0.18540173,0.234187567,0.252874427,
0.185229672,0.233916955,0.252408998,
0.185058664,0.233647454,0.251943415,
0.184888693,0.233379054,0.251477673,
0.18471975,0.233308013,0.251011777,
0.184551823,0.23306142,0.250545743,
0.184384903,0.232821443,0.2500796,
0.184218977,0.232587889,0.249613388,
0.184054037,0.232360557,0.24914716,
0.183890072,0.232139231,0.24868098,
0.183727071,0.231923682,0.248214921,
0.183565024,0.231713669,0.24774907,
0.183403922,0.231508935,0.247283522,
0.183243756,0.231309211,0.246818381,
0.183084514,0.231375195,0.246353758,
0.182926188,0.23145356,0.24588977,
0.182768768,0.231214261,0.245426543,
0.182612244,0.230976658,0.244964202,
0.182456609,0.230740744,0.244502876,
0.182301852,0.230506511,0.244042696,
0.182147964,0.230273952,0.243583792,
0.181994937,0.230043058,0.243126291,
0.181842761,0.22981382,0.242670317,
0.181691429,0.229586229,0.242215989,
0.18154093,0.229360274,0.241763422,
0.181391258,0.229135947,0.241312724,
0.181242403,0.228913236,0.240863993,
0.181094357,0.22869213,0.240417324,
0.180947112,0.228472619,0.2399728,
0.18080066,0.228254692,0.239530497,
0.180654993,0.228038336,0.239090483,
0.180510102,0.22782354,0.238652817,
0.18036598,0.227610293,0.238217549,
0.18022262,0.227398583,0.237784725,
0.180080013,0.227188397,0.237354381,
0.179938151,0.226979725,0.236926547,
0.179797028,0.226772553,0.236545961,
0.179656636,0.22656687,0.236167327,
0.179516967,0.226362665,0.235612931,
0.179378015,0.226159925,0.235061957,
0.179239772,0.225958638,0.234514241,
0.179102231,0.225758793,0.233969618,
0.178965385,0.225560377,0.233427926,
0.178829227,0.225363381,0.232889004,
0.17869375,0.22516779,0.232352689,
0.178558948,0.224973596,0.231818823,
0.178424814,0.224780785,0.23128725,
0.178291341,0.224589348,0.230757813,
0.178158522,0.224399273,0.230230359,
0.178026352,0.224210548,0.229704737,
0.177894824,0.224023164,0.229180797,
0.177763931,0.22383711,0.228658389,
0.177633668,0.223652374,0.228137365,
0.177504028,0.223468948,0.227617579,
0.177375005,0.22328682,0.227098884,
0.177246594,0.22310598,0.226755387,
0.177118788,0.222926419,0.226412299,
0.176991581,0.222748126,0.226069536,
0.176864968,0.222571093,0.225705173,
0.176738943,0.222395308,0.225344031,
0.176613501,0.222220763,0.224986102,
0.176488636,0.222047449,0.224631378,
0.176364343,0.221875356,0.224279847,
0.176240616,0.221704474,0.223931496,
0.17611745,0.221534796,0.223586307,
0.17599484,0.221366312,0.223244263,
0.175872781,0.221199012,0.222905342,
0.175751267,0.221032889,0.22256952,
0.175630295,0.220867934,0.22223677,
0.175509858,0.220704138,0.221907065,
0.175389953,0.220541493,0.221580373,
0.175270574,0.22037999,0.221256662,
0.175151717,0.22021962,0.220935897,
0.175033378,0.220060377,0.220618041,
0.174915552,0.21990225,0.220303056,
0.174798234,0.219745233,0.219990903,
0.17468142,0.219589318,0.219681541,
0.174565107,0.219434495,0.219374927,
0.17444929,0.219280758,0.219071021,
0.174333964,0.219128098,0.218769778,
0.174219127,0.218976507,0.218471154,
0.174104774,0.218825978,0.218175106,
0.173990902,0.218676503,0.217881588,
0.173877507,0.218528074,0.217590558,
0.173764584,0.218380683,0.21730197,
0.173652132,0.218234323,0.21701578,
0.173540146,0.218088986,0.216731945,
0.173428622,0.217944665,0.216450421,
0.173317559,0.217801352,0.216171165,
0.173206952,0.217659039,0.215894134,
0.173096799,0.21751772,0.215619288,
0.172987096,0.217377385,0.215346585,
0.172877841,0.217238029,0.215075985,
0.172769031,0.217099644,0.214807448,
0.172660663,0.216962222,0.214540936,
0.172552735,0.216825757,0.21427641,
0.172445243,0.21669024,0.214013834,
0.172338186,0.216555664,0.213753171,
0.172231561,0.216422022,0.213494387,
0.172125366,0.216289308,0.213237446,
0.172019598,0.216157513,0.212982316,
0.171914256,0.216026631,0.212728963,
0.171809338,0.215896654,0.212477356,
0.171704841,0.215767575,0.212227465,
0.171600763,0.215639388,0.211979258,
0.171497104,0.215512084,0.211732707,
0.17139386,0.215385658,0.211487783,
0.17129103,0.215260102,0.21124446,
0.171188614,0.215135408,0.211002709,
0.171086609,0.215011571,0.210762505,
0.170985013,0.214888583,0.210523822,
0.170883826,0.214766436,0.210286636,
0.170783047,0.214645126,0.210050924,
0.170682673,0.214524643,0.209816661,
0.170582704,0.214404983,0.209583825,
0.170483138,0.214286137,0.209352395,
0.170383975,0.214168099,0.209122348,
0.170285214,0.214050863,0.208893665,
0.170186854,0.213934422,0.208666324,
0.170088893,0.213818768,0.208440307,
0.169991331,0.213703896,0.208215593,
0.169894168,0.213589799,0.207992166,
0.169797402,0.21347647,0.207770005,
0.169701032,0.213363903,0.207549094,
0.169605059,0.213252092,0.207329414,
0.169509481,0.213141029,0.207110951,
0.169414298,0.213030709,0.206893686,
0.16931951,0.212921125,0.206677604,
0.169225116,0.212812271,0.206462688,
0.169131114,0.21270414,0.206248924,
0.169037506,0.212596727,0.206036297,
0.168944291,0.212490025,0.205824791,
0.168851467,0.212384029,0.20590638,
0.168759035,0.212278731,0.205987339,
0.168666995,0.212174126,0.206067651,
0.168575346,0.212070207,0.206154356,
0.168484087,0.21196697,0.206243099,
0.168393218,0.211864408,0.206333709,
0.16830274,0.211762514,0.20642602,
0.168212651,0.211661284,0.206519871,
0.168122951,0.211560711,0.206615106,
0.168033641,0.21146079,0.206711574,
0.167944719,0.211361515,0.206809129,
0.167856185,0.21126288,0.20690763,
0.167768039,0.21116488,0.207006945,
0.167680281,0.211067509,0.207106945,
0.16759291,0.210970761,0.207207509,
0.167505926,0.210874631,0.20730852,
0.167419329,0.210779114,0.20740987,
0.167333117,0.210684205,0.207511454,
0.167247291,0.210589897,0.207613175,
0.16716185,0.210496185,0.207714942,
0.167076793,0.210403065,0.20781667,
0.166992121,0.210310532,0.207889463,
0.166907832,0.210218579,0.207961681,
0.166823926,0.210127202,0.208033465,
0.166740403,0.210036396,0.207856699,
0.166657261,0.209946155,0.207680827,
0.166574501,0.209856476,0.20750584,
0.166492121,0.209767352,0.20733173,
0.166410121,0.209678779,0.207158491,
0.1663285,0.209590753,0.206986113,
0.166247257,0.209503267,0.206814591,
0.166166391,0.209416319,0.206643916,
0.166085903,0.209329902,0.206474082,
0.16600579,0.209244012,0.206305082,
0.165926051,0.209158646,0.206136907,
0.165846687,0.209073797,0.205969553,
0.165767696,0.208989461,0.205803011,
0.165689076,0.208905635,0.205637277,
0.165610828,0.208822314,0.205472342,
0.165532949,0.208739492,0.205308201,
0.165455439,0.208657167,0.205144847,
0.165378297,0.208575333,0.204982275,
0.165301521,0.208493986,0.204820478,
0.16522511,0.208413123,0.20465945,
0.165149063,0.208332738,0.204499186,
0.165073379,0.208252828,0.20433968,
0.164998057,0.208173389,0.204180926,
0.164923094,0.208094417,0.204022918,
0.16484849,0.208015907,0.203865651,
0.164774244,0.207937856,0.20370912,
0.164700353,0.207860259,0.203553319,
0.164626817,0.207783113,0.203398243,
0.164553634,0.207706415,0.203243887,
0.164480802,0.207630159,0.203090246,
0.164408321,0.207554343,0.202937314,
0.164336188,0.207478962,0.202785088,
0.164264402,0.207404014,0.20263356,
0.164192961,0.207329493,0.202482728,
0.164121864,0.207255398,0.202332586,
0.164051109,0.207181723,0.20218313,
0.163980694,0.207108466,0.202034354,
0.163910618,0.207035623,0.201886255,
0.163840879,0.206963191,0.201738828,
0.163771476,0.206891166,0.201592068,
0.163702406,0.206819544,0.201445971,
0.163633669,0.206748323,0.201300532,
0.163565261,0.206677499,0.201155748,
0.163497182,0.206607068,0.201011614,
0.163429429,0.206537028,0.200868126,
0.163362002,0.206467376,0.200725279,
0.163294898,0.206398107,0.200583071,
0.163228114,0.206329219,0.200441496,
0.163161651,0.206260709,0.20030055,
0.163095505,0.206192574,0.200160231,
0.163029675,0.20612481,0.200020533,
0.162964159,0.206057415,0.199881454,
0.162898955,0.205990385,0.199742989,
0.162834062,0.205923718,0.199605134,
0.162769477,0.205857411,0.199467886,
0.162705199,0.20579146,0.199331242,
0.162641225,0.205725864,0.199195196,
0.162577555,0.205660618,0.199059747,
0.162514186,0.205595721,0.19892489,
0.162451116,0.205531168,0.198790623,
0.162388343,0.205466959,0.19865694,
0.162325867,0.205403089,0.19852384,
0.162263683,0.205339557,0.198391318,
0.162201792,0.205276359,0.198259371,
0.162140191,0.205213493,0.198127997,
0.162078878,0.205150957,0.19799719,
0.162017852,0.205088747,0.19786695,
0.16195711,0.205026861,0.197737271,
0.161896651,0.204965297,0.197608151,
0.161836472,0.204904051,0.197479587,
0.161776573,0.204843123,0.197351576,
0.161716951,0.204782508,0.197224114,
0.161657605,0.204722205,0.197097199,
0.161598533,0.204662211,0.196970827,
0.161539732,0.204602524,0.196844995,
0.161481201,0.204543142,0.1967197,
0.161422939,0.204484062,0.19659494,
0.161364944,0.204425281,0.196470711,
0.161307213,0.204366798,0.196347011,
0.161249746,0.204308611,0.196223836,
0.16119254,0.204250716,0.196101183,
0.161135594,0.204193112,0.195979051,
0.161078905,0.204135797,0.195857435,
0.161022473,0.204078768,0.195736333,
0.160966296,0.204022023,0.195615743,
0.160910371,0.203965561,0.195495661,
0.160854697,0.203909378,0.195376084,
0.160799273,0.203853473,0.195257011,
0.160744097,0.203797845,0.195138437,
0.160689168,0.203742489,0.195020361,
0.160634482,0.203687406,0.19490278,
0.16058004,0.203632592,0.194785691,
0.160525839,0.203578046,0.194669091,
0.160471878,0.203523766,0.194552977,
0.160418155,0.20346975,0.194437347,
0.160364669,0.203415995,0.194322199,
0.160311418,0.2033625,0.194207529,
0.1602584,0.203309264,0.194093336,
0.160205615,0.203256283,0.193979615,
0.16015306,0.203203557,0.193866365,
0.160100733,0.203151083,0.193753584,
0.160048634,0.20309886,0.193641268,
0.159996761,0.203046886,0.193529414,
0.159945113,0.202995159,0.193418021,
0.159893687,0.202943677,0.193307086,
0.159842483,0.202892438,0.193196605,
0.159791499,0.202841442,0.193086578,
0.159740734,0.202790685,0.192977,
0.159690186,0.202740167,0.192867869,
0.159639854,0.202689885,0.192759183,
0.159589736,0.202639839,0.192650939,
0.159539831,0.202590025,0.192543135,
0.159490138,0.202540443,0.192435768,
0.159440655,0.202491092,0.192328835,
0.159391381,0.202441969,0.192222334,
0.159342315,0.202393072,0.192116263,
0.159293455,0.202344401,0.192010618,
0.1592448,0.202295954,0.191905397,
0.159196348,0.202247729,0.191800597,
0.159148099,0.202199724,0.191696216,
0.159100051,0.202151939,0.191592252,
0.159052203,0.202104371,0.191488701,
0.159004553,0.202057019,0.191385561,
0.1589571,0.202009882,0.191282829,
0.158909844,0.201962958,0.191180504,
0.158862782,0.201916246,0.191078581,
0.158815914,0.201869743,0.190977059,
0.158769239,0.20182345,0.190875934,
0.158722754,0.201777364,0.190775205,
0.158676459,0.201731485,0.190674868,
0.158630354,0.201685809,0.19057492,
0.158584436,0.201640337,0.19047536,
0.158538704,0.201595067,0.190330294,
0.158493158,0.201549998,0.190187668,
0.158447796,0.201505128,0.190047448,
0.158402617,0.201460455,0.189909603,
0.15835762,0.201415979,0.189774103,
0.158312804,0.201371699,0.18956265,
0.158268167,0.201327612,0.189353229,
0.15822371,0.201283718,0.189145739,
0.158179429,0.201240016,0.188940079,
0.158135326,0.201196504,0.188736149,
0.158091398,0.20115318,0.188533845,
0.158047644,0.201110045,0.188333063,
0.158004064,0.201067096,0.1882161,
0.157960656,0.201024332,0.188101094,
0.157917419,0.200981752,0.187987998,
0.157874353,0.200939355,0.187876767,
0.157831456,0.20089714,0.187767356,
0.157788727,0.200855105,0.187659718,
0.157746166,0.20081325,0.187569165,
0.157703771,0.200771572,0.187479018,
0.157661541,0.200730072,0.187389275,
0.157619476,0.200688748,0.187299934,
0.157577575,0.200647599,0.187210993,
0.157535835,0.200606623,0.187122448,
0.157494258,0.20056582,0.187034299,
0.157452841,0.200525189,0.186946541,
0.157411584,0.200484728,0.186859174,
0.157370485,0.200444436,0.186772194,
0.157329545,0.200404313,0.186685599,
0.157288761,0.200364357,0.186599388,
0.157248134,0.200324567,0.186513557,
0.157207662,0.200284942,0.186428104,
0.157167344,0.200245482,0.186343028,
0.15712718,0.200206184,0.186258326,
0.157087168,0.200167049,0.186173996,
0.157047308,0.200128075,0.186090035,
0.157007599,0.200089261,0.186006442,
0.156968041,0.200050606,0.185923214,
0.156928631,0.200012109,0.185840349,
0.15688937,0.199973769,0.185757846,
0.156850257,0.199935586,0.185675701,
0.15681129,0.199897558,0.185593913,
0.156772469,0.199859684,0.18551248,
0.156733794,0.199821964,0.185431399,
0.156695263,0.199784396,0.18535067,
0.156656876,0.19974698,0.185270288,
0.156618631,0.199709714,0.185190254,
0.156580529,0.199672598,0.185110564,
0.156542567,0.199635631,0.185031216,
0.156504747,0.199598812,0.184952209,
0.156467066,0.199562139,0.184873541,
0.156429524,0.199525613,0.184795209,
0.156392121,0.199489233,0.184717212,
0.156354855,0.199452996,0.184639548,
0.156317726,0.199416904,0.184562214,
0.156280733,0.199380954,0.18448521,
0.156243876,0.199345146,0.184408532,
0.156207153,0.199309479,0.18433218,
0.156170564,0.199273952,0.184256151,
