Trial1,Trial2,Trial3,
0.763672178,0.780035541,0.44353362,
0.761275015,0.778279644,0.439357958,
0.758879263,0.776292886,0.435201015,
0.756482326,0.774326683,0.4310626,
0.754081835,0.772581174,0.42694259,
0.751675766,0.770866652,0.422840631,
0.749362717,0.769743782,0.418755822,
0.747034867,0.768640068,0.414686484,
0.744690701,0.768214783,0.410630066,
0.742329461,0.767344981,0.406583218,
0.739951002,0.766487403,0.402541998,
0.737555583,0.765671116,0.398502127,
0.735143619,0.765081087,0.393389251,
0.732715429,0.764525322,0.388675402,
0.729745894,0.764001111,0.384537523,
0.726769777,0.763505689,0.380404474,
0.72294119,0.762907192,0.376273685,
0.719120021,0.761860839,0.372143404,
0.716387052,0.760852094,0.368012817,
0.713668863,0.7598784,0.363882146,
0.710964095,0.758937118,0.359212267,
0.708271348,0.758025526,0.354624679,
0.705589192,0.757140837,0.349367004,
0.702916155,0.756280213,0.344172238,
0.700250703,0.755440779,0.340069392,
0.697591219,0.754619645,0.33603004,
0.694935964,0.753813922,0.332056862,
0.692283059,0.753020743,0.328151962,
0.689630447,0.752237278,0.324863607,
0.686975878,0.751460752,0.321619555,
0.684316883,0.750688458,0.318419137,
0.681650754,0.749917762,0.315742316,
0.679552124,0.749146111,0.312937594,
0.677816314,0.748371034,0.310188216,
0.6760674,0.747590135,0.307491673,
0.674261013,0.746591488,0.304845189,
0.672454447,0.744753916,0.302245809,
0.670645726,0.742927573,0.29969048,
0.66883279,0.741119179,0.29717611,
0.667013485,0.73962766,0.294699621,
0.665185571,0.73844452,0.292257985,
0.663346745,0.736915197,0.289848252,
0.661494689,0.73540412,0.287467576,
0.65932728,0.7336732,0.285113221,
0.657168697,0.73217904,0.282782579,
0.65501813,0.730723892,0.280473172,
0.65287564,0.729304184,0.278182653,
0.650742204,0.727916197,0.275908809,
0.648619653,0.72589386,0.273649555,
0.646510493,0.723907063,0.271402932,
0.644417601,0.721506518,0.269465839,
0.642343826,0.71912898,0.267191584,
0.640291566,0.716767014,0.264941712,
0.638262388,0.714411419,0.262715487,
0.636256744,0.71205035,0.260512226,
0.634285456,0.709683877,0.258331292,
0.632356733,0.707669899,0.25617209,
0.630467843,0.70559599,0.254034067,
0.628615128,0.703914134,0.251916707,
0.627094113,0.700750293,0.249819531,
0.625601161,0.69578247,0.247742093,
0.624112947,0.689411151,0.24568398,
0.622658926,0.687799926,0.24364481,
0.621237934,0.686134558,0.241624231,
0.619848669,0.684354879,0.239621917,
0.618489644,0.683101132,0.237637569,
0.617159159,0.682401338,0.235670915,
0.615855279,0.681711152,0.233721704,
0.614575833,0.681026665,0.231789708,
0.613318425,0.680342089,0.229874722,
0.611679156,0.679657631,0.227976557,
0.610067933,0.678822251,0.226095042,
0.608480988,0.677994794,0.224230024,
0.607018963,0.676454631,0.222381361,
0.605315269,0.674892908,0.220548923,
0.603633155,0.673285926,0.218732591,
0.601971091,0.671599724,0.216932252,
0.600327653,0.669785807,0.215147799,
0.598701511,0.667783668,0.213379127,
0.597091427,0.665549367,0.211626133,
0.595496238,0.663102618,0.209888711,
0.593914852,0.660514233,0.208166754,
0.592346233,0.657847881,0.206323337,
0.59078939,0.655140183,0.204500866,
0.589243372,0.652408621,0.202608671,
0.58770725,0.649660562,0.200742565,
0.586180113,0.646898349,0.198901809,
0.584661058,0.645336983,0.197085701,
0.583149186,0.643975753,0.195293576,
0.581643591,0.642611868,0.1935248,
0.58014336,0.641257751,0.191778766,
0.578647569,0.639634911,0.190054887,
0.577155279,0.638009455,0.18835259,
0.575665534,0.636420791,0.186671305,
0.574177365,0.634866149,0.185010462,
0.572689779,0.633342404,0.183369479,
0.571201768,0.631846066,0.18174776,
0.569900704,0.630373293,0.180144685,
0.568784077,0.628919898,0.178559612,
0.567670029,0.627481371,0.17699187,
0.566557967,0.626052887,0.175440762,
0.565447269,0.624629311,0.173905568,
0.564337281,0.62320519,0.172385542,
0.563227309,0.621774728,0.170879921,
0.56211663,0.620331751,0.169583147,
0.561004483,0.618869656,0.168303073,
0.559890082,0.617281361,0.167039426,
0.558772619,0.615829764,0.165791928,
0.557994074,0.614373008,0.164560303,
0.556535859,0.61295983,0.163344273,
0.554722409,0.611835226,0.162143563,
0.553066683,0.61068722,0.1609579,
0.551426039,0.609506712,0.159787009,
0.549800592,0.608285042,0.158630623,
0.54819072,0.607014331,0.157488473,
0.546597009,0.6056878,0.156360295,
0.54502017,0.604300012,0.155245826,
0.543460927,0.603226513,0.15414481,
0.541919903,0.602093916,0.15305699,
0.540397491,0.600901352,0.151982115,
0.538893751,0.59964897,0.150919937,
0.537408325,0.598337654,0.149870213,
0.536307579,0.597986037,0.148832701,
0.535230229,0.597555086,0.147807164,
0.534174848,0.59712628,0.146793368,
0.533139623,0.596697751,0.145791085,
0.532363496,0.596267621,0.144800089,
0.531610005,0.59583401,0.143820156,
0.530873308,0.595395049,0.142851068,
0.530152014,0.594948891,0.141892611,
0.529444735,0.594493729,0.140944573,
0.528750094,0.594027797,0.140006746,
0.528066745,0.593170794,0.139078925,
0.527393379,0.59204269,0.13816091,
0.526728731,0.590910883,0.137252504,
0.526071584,0.590164995,0.136353511,
0.525420774,0.589427559,0.135463743,
0.524775194,0.588698323,0.13458301,
0.524133789,0.587977049,0.133711131,
0.523495561,0.587263511,0.132847923,
0.522859566,0.586557491,0.131993211,
0.522224914,0.585858783,0.131146819,
0.521036107,0.585013445,0.130308578,
0.520107539,0.58370501,0.129478321,
0.519187289,0.582407612,0.128655883,
0.518274156,0.581120406,0.127841104,
0.517366996,0.579842562,0.127033828,
0.515183038,0.578573259,0.1262339,
0.513006625,0.577311688,0.125441171,
0.511889136,0.576057049,0.124655495,
0.510774394,0.574808551,0.123876728,
0.509661533,0.573565412,0.123104731,
0.508549731,0.572326855,0.122339368,
0.507438203,0.571092111,0.121580509,
0.505603301,0.569860419,0.120828025,
0.50443239,0.568631021,0.120081792,
0.503268633,0.567403163,0.119341691,
0.502111486,0.566176097,0.118607607,
0.500960408,0.564949078,0.117879427,
0.499814857,0.563721363,0.117157045,
0.49845248,0.562492212,0.116440359,
0.497648872,0.561260887,0.115729269,
0.495842344,0.560026651,0.115023684,
0.493333468,0.559430382,0.114323513,
0.492371063,0.558838367,0.113628673,
0.491419692,0.558250519,0.112939085,
0.490478909,0.557666758,0.112254673,
0.489548309,0.557087002,0.111575369,
0.488627529,0.556511174,0.110901107,
0.487716248,0.555939196,0.110231828,
0.486814185,0.555370997,0.109567475,
0.485921097,0.554806502,0.108907999,
0.485036777,0.554245643,0.108253353,
0.484161047,0.553688351,0.107603497,
0.48329376,0.553134558,0.106958393,
0.482434788,0.552584201,0.106318008,
0.48158402,0.552037216,0.105682314,
0.480741351,0.55149354,0.105051287,
0.479906684,0.550953114,0.104424904,
0.479079911,0.550415878,0.103803149,
0.47826092,0.549881774,0.103186006,
0.477449576,0.549350746,0.102573464,
0.476645729,0.548822739,0.101965514,
0.475849198,0.548297699,0.101362148,
0.475059779,0.547775573,0.100763362,
0.474277234,0.547256309,0.100169151,
0.473501298,0.546739857,0.099579514,
0.472731675,0.546226166,0.098994449,
0.471968041,0.545715189,0.098413955,
0.471210043,0.545206877,0.097838032,
0.470457309,0.544701185,0.097266678,
0.469227561,0.544198064,0.096699893,
0.468764335,0.543697472,0.096137676,
0.468305097,0.543199364,0.095580023,
0.467849766,0.542703695,0.095026932,
0.467398263,0.542210424,0.094478398,
0.466950514,0.541719509,0.093934414,
0.466506449,0.541230908,0.093394973,
0.466066001,0.54074458,0.092860065,
0.465629106,0.540260487,0.092329678,
0.465195702,0.539778587,0.0918038,
0.464765731,0.539298843,0.091282415,
0.464339136,0.538821216,0.090765506,
0.463915862,0.538345669,0.090253053,
0.463495858,0.537872164,0.089745035,
0.463079073,0.537400664,0.089241429,
0.462665456,0.536931133,0.088742209,
0.462254962,0.536463534,0.088247348,
0.461847542,0.535997832,0.087756816,
0.461443152,0.535533991,0.087270583,
0.461041749,0.535071976,0.086788616,
0.460643288,0.533936561,0.08631088,
0.460247729,0.533214236,0.085837339,
0.459855029,0.532495485,0.085367957,
0.45946515,0.531779801,0.084902694,
0.459078051,0.531066681,0.08444151,
0.458133001,0.530355625,0.083984365,
0.457191046,0.529646142,0.083531215,
0.45625191,0.52893774,0.083082017,
0.455523939,0.528229935,0.082636727,
0.454799807,0.527522241,0.0821953,
0.45407905,0.526814176,0.081757689,
0.453361207,0.526105258,0.081323849,
0.452645816,0.525395002,0.08089373,
0.451723717,0.524682922,0.080467286,
0.450802599,0.523968528,0.080044468,
0.450445293,0.523251324,0.079625225,
0.450090315,0.522530806,0.079209509,
0.449737634,0.521806462,0.078797268,
0.44938722,0.521077766,0.078388451,
0.449039045,0.520979848,0.077983006,
0.448693078,0.520539334,0.077580882,
0.448349292,0.520099417,0.077182023,
0.448007657,0.519660023,0.076786376,
0.447668145,0.519221074,0.076393886,
0.44733073,0.518782495,0.076004496,
0.446995382,0.518344208,0.075618149,
0.446662076,0.517906135,0.075234786,
0.446330785,0.5174682,0.074854344,
0.446001482,0.517075075,0.074476762,
0.445674141,0.516264203,0.074101973,
0.445348736,0.515460703,0.07372991,
0.445025241,0.514664098,0.073360501,
0.444703633,0.513873914,0.072993668,
0.444383885,0.513089674,0.072577541,
0.444065974,0.512310889,0.073002257,
0.443749875,0.511537057,0.073431566,
0.443435564,0.510767655,0.07386501,
0.443123019,0.510002132,0.074302144,
0.442812214,0.509239909,0.074742537,
0.442503129,0.508480366,0.075185774,
0.442195739,0.507722851,0.07563146,
0.441890023,0.506966666,0.07607922,
0.441585959,0.506211072,0.076528707,
0.441283525,0.505455287,0.076979598,
0.440982699,0.504698489,0.077431604,
0.44068346,0.504290257,0.07788447,
0.440385787,0.503883746,0.07833798,
0.440089661,0.503478898,0.07879196,
0.43979506,0.50307566,0.079246282,
0.439501964,0.502673974,0.079700868,
0.439210354,0.502273782,0.08015569,
0.438920211,0.501866166,0.080610776,
0.438631514,0.501133383,0.08106621,
0.438344245,0.500411494,0.081522131,
0.438058386,0.499699355,0.081978737,
0.437773918,0.49899584,0.082436281,
0.437490823,0.498299843,0.082895064,
0.437209082,0.497610277,0.083355441,
0.436928679,0.496926069,0.083817806,
0.436649596,0.49624616,0.084282589,
0.436371815,0.495569507,0.084750249,
0.43609532,0.494895077,0.085221263,
0.435820094,0.494221847,0.085696117,
0.435546121,0.493548806,0.0861753,
0.435273384,0.492874951,0.086659288,
0.435001868,0.492199287,0.087148539,
0.434731556,0.491520828,0.087643481,
0.434462433,0.490838596,0.088144508,
0.434194484,0.490151619,0.088651968,
0.433927693,0.489313696,0.089166163,
0.433662046,0.488469566,0.08968734,
0.433397528,0.487973902,0.090215687,
0.433134123,0.487282541,0.090751339,
0.432871818,0.486593758,0.092124111,
0.432610599,0.486104507,0.093512315,
0.432350451,0.485686333,0.094915808,
0.43209136,0.485074301,0.096334389,
0.431833313,0.48460277,0.097767804,
0.431576295,0.484134657,0.099215743,
0.431320294,0.483669107,0.100677845,
0.431065295,0.483205273,0.101329903,
0.430811286,0.482742319,0.101999899,
0.430558253,0.482279419,0.102596681,
0.430306182,0.481815763,0.103201175,
0.430055061,0.481350555,0.103812974,
0.429804876,0.480883018,0.104431648,
0.429720172,0.480412389,0.105056752,
0.429340768,0.479937929,0.105687814,
0.428967792,0.479458917,0.106324346,
0.428600702,0.478974653,0.106965839,
0.428238957,0.478484459,0.107611763,
0.427882019,0.477987679,0.108261578,
0.427529351,0.477483677,0.108914727,
0.427180421,0.476971839,0.109570645,
0.426834696,0.476538984,0.110228761,
0.426491648,0.476093676,0.110888503,
0.426150748,0.475783019,0.111549302,
0.425811469,0.475473883,0.112210596,
0.425473289,0.475166241,0.112871833,
0.425135685,0.474860064,0.113532475,
0.424798138,0.474555328,0.114192003,
0.42446013,0.474252007,0.114849916,
0.424121147,0.473950077,0.115505739,
0.423780679,0.473649512,0.116159018,
0.423438219,0.473350291,0.116809326,
0.423093262,0.473052391,0.11745626,
0.422745312,0.472755788,0.118099445,
0.422218223,0.472460462,0.11873853,
0.421996203,0.47216639,0.119373188,
0.421775244,0.471873552,0.119888515,
0.421555339,0.471581926,0.119633012,
0.42133648,0.471291491,0.119379133,
0.421118661,0.471002228,0.119126856,
0.420901871,0.470714114,0.11887616,
0.420686105,0.47042713,0.118627025,
0.420471355,0.470141254,0.118379431,
0.420257611,0.469856467,0.11813336,
0.420044867,0.469572747,0.117888792,
0.419833114,0.469290074,0.117645711,
0.419622345,0.469008426,0.1174041,
0.419412551,0.468727782,0.117163943,
0.419203725,0.46844812,0.116925223,
0.418995857,0.468169419,0.116687926,
0.418788941,0.467891656,0.116452036,
0.418582967,0.467614808,0.116217539,
0.418377929,0.467338853,0.115984421,
0.418173817,0.467063768,0.115752668,
0.417970623,0.466789527,0.115522266,
0.41687387,0.466516107,0.115293203,
0.415779146,0.466243482,0.115065465,
0.414686432,0.465971627,0.11483904,
0.413595723,0.465700517,0.114613916,
0.413290999,0.465430123,0.114390081,
0.412987992,0.465160419,0.114167522,
0.412686526,0.464891377,0.113946228,
0.412386432,0.464622967,0.113726187,
0.412087547,0.46435516,0.113507389,
0.411789711,0.464087927,0.113289823,
0.41149277,0.463821236,0.113073477,
0.411196571,0.463555056,0.112858341,
0.410900968,0.463722094,0.112644405,
0.409824075,0.463289235,0.112431658,
0.408748939,0.462864892,0.11222009,
0.407675641,0.462448385,0.112009692,
0.407492351,0.462039047,0.111800452,
0.40730986,0.461636211,0.111592363,
0.407128162,0.46123922,0.111385413,
0.406947251,0.460847416,0.111179594,
0.406767119,0.460460149,0.110974897,
0.406587759,0.460076769,0.110771312,
0.406409164,0.459696627,0.11056883,
0.406231329,0.459319079,0.110367442,
0.406054247,0.458943482,0.110167141,
0.40587791,0.458569194,0.109967916,
0.405702314,0.458195576,0.10976976,
0.405527452,0.457821995,0.109572663,
0.405353317,0.458142389,0.109376619,
0.405179905,0.457922116,0.109181618,
0.405007208,0.457702831,0.108987652,
0.404835222,0.457484514,0.108794713,
0.40466394,0.457267145,0.108602794,
0.404493358,0.457050704,0.108411886,
0.404323469,0.456835172,0.108221983,
0.404154269,0.456620531,0.108033075,
0.403985752,0.456406764,0.107845156,
0.403817913,0.456193853,0.107658218,
0.403650748,0.455981784,0.107472254,
0.403484251,0.455770539,0.107287256,
0.403318417,0.455560103,0.107103217,
0.403153243,0.455350463,0.106920131,
0.402988722,0.455141605,0.106737989,
0.402824852,0.454933514,0.106556786,
0.402661627,0.454726178,0.106376513,
0.402499043,0.454519584,0.106197165,
0.402337097,0.45431372,0.106018734,
0.402175783,0.454108575,0.105841214,
0.402015098,0.453904137,0.105664599,
0.401855038,0.453700396,0.10548888,
0.401695599,0.45349734,0.105314053,
0.401536778,0.45329496,0.105140111,
0.401378571,0.453093246,0.104967047,
0.401220974,0.452892189,0.104794855,
0.401063983,0.452691778,0.104623529,
0.400907596,0.452492006,0.104453063,
0.400751809,0.452292863,0.10428345,
0.400596619,0.452094341,0.104114685,
0.400442023,0.452307208,0.103946761,
0.400288017,0.452524951,0.103779673,
0.400134598,0.452064151,0.103613415,
0.399981764,0.451609327,0.10344798,
0.399829512,0.451159808,0.103283364,
0.399677838,0.450714919,0.103119561,
0.399526741,0.450273985,0.102956564,
0.399376216,0.449836326,0.102794369,
0.399226262,0.449401262,0.102632969,
0.399076877,0.448968111,0.10247236,
0.398928056,0.44853619,0.102312535,
0.398779799,0.448104816,0.10215349,
0.398632102,0.448349585,0.101995219,
0.398484963,0.44817777,0.101837717,
0.39833838,0.448006981,0.101680979,
0.398192351,0.447837214,0.101524999,
0.398046872,0.447668462,0.101369772,
0.397901943,0.447500722,0.101215294,
0.39775756,0.447333987,0.101061559,
0.397613722,0.447168252,0.100908562,
0.397470426,0.447003512,0.100756298,
0.397327671,0.446839761,0.100604763,
0.397185453,0.446676994,0.100453951,
0.397043773,0.446515206,0.100303858,
0.396902626,0.44635439,0.100154478,
0.396762011,0.446194542,0.100005808,
0.396621927,0.446035656,0.099857842,
0.396482372,0.445877725,0.099710576,
0.396343342,0.445720745,0.099564005,
0.396204838,0.445564709,0.099418125,
0.396066856,0.445409612,0.099272931,
0.395929395,0.445255448,0.099128418,
0.395792452,0.445102211,0.098984583,
0.395656027,0.444949895,0.09884142,
0.395520118,0.444798494,0.098698926,
0.395384721,0.444648001,0.098557095,
0.395249837,0.444498411,0.098415924,
0.395115462,0.444349718,0.098275409,
0.394981596,0.444201914,0.098135545,
0.394848236,0.444054995,0.097996328,
0.394715381,0.443908952,0.097857753,
0.394583028,0.443763781,0.097719818,
0.394451177,0.443619475,0.097582517,
0.394319825,0.443476027,0.097445847,
0.394188971,0.44333343,0.097309803,
0.394058612,0.443191678,0.097174381,
0.393928747,0.443050765,0.097039579,
0.393799375,0.442910683,0.096905391,
0.393670494,0.442771426,0.096771813,
0.393542101,0.442632987,0.096638843,
0.393414195,0.44249536,0.096506476,
0.393286775,0.442358537,0.096374708,
0.393159838,0.442222513,0.096243535,
0.393033383,0.442087279,0.096112954,
0.392907409,0.441952829,0.095982962,
0.392781912,0.441819157,0.095853553,
0.392656892,0.441686254,0.095724726,
0.392532346,0.441554115,0.095596476,
0.392408274,0.441422733,0.095468799,
0.392284672,0.441292099,0.095341692,
0.39216154,0.441162208,0.095215152,
0.392038876,0.441033053,0.095089174,
0.391916677,0.440904625,0.094963757,
0.391794942,0.440776919,0.094838895,
0.391673669,0.440649927,0.094714585,
0.391552856,0.440523643,0.094590825,
0.391432502,0.440292854,0.094467611,
0.391312604,0.440067153,0.094344939,
0.391193161,0.439846279,0.094222807,
0.39107417,0.439421701,0.09410121,
0.390955631,0.439000857,0.093980147,
0.390837541,0.438583274,0.093859612,
0.390719898,0.43816848,0.093739604,
0.3906027,0.437756008,0.093620118,
0.390485946,0.437345394,0.093501153,
0.390369633,0.437152203,0.093382704,
0.39025376,0.436961723,0.093264769,
0.390138325,0.436773661,0.093147344,
0.390023326,0.436665108,0.093030427,
0.38990876,0.436557207,0.092914014,
0.389794626,0.436449954,0.092798103,
0.389680923,0.436343343,0.092682689,
0.389567647,0.436237367,0.092567772,
0.389454798,0.436132021,0.092453346,
0.389342373,0.436027299,0.092339411,
0.38923037,0.435923196,0.092225961,
0.389118788,0.435819706,0.092112996,
0.389007624,0.435716824,0.092000511,
0.388896876,0.435614544,0.091888505,
0.388786543,0.435512861,0.091776973,
0.388676623,0.43541177,0.091665914,
0.388567113,0.435311264,0.091555325,
0.388458011,0.435211339,0.091445203,
0.388349316,0.43511199,0.091335544,
0.388241026,0.435013211,0.091226347,
0.388133138,0.434914997,0.091117609,
0.388025651,0.434817344,0.091009327,
0.387918563,0.434720245,0.090901498,
0.387811871,0.434623697,0.09079412,
0.387705575,0.434527695,0.09068719,
0.387599671,0.434432232,0.090580705,
0.387494158,0.434337305,0.090474664,
0.387389034,0.434242909,0.090369063,
0.387284296,0.434149039,0.090263899,
0.387179944,0.43405569,0.090159172,
0.387075975,0.433962858,0.090054876,
0.386972387,0.433870538,0.089951012,
0.386869178,0.433778725,0.089847575,
0.386766346,0.433687416,0.089744563,
0.386663889,0.433596605,0.089641975,
0.386561805,0.433506288,0.089539807,
0.386460093,0.433416461,0.089438057,
0.38635875,0.43332712,0.089336723,
0.386257775,0.433238259,0.089235802,
0.386157165,0.433149876,0.089135293,
0.386056919,0.433061966,0.089035192,
0.385957034,0.432974525,0.088935498,
0.38585751,0.432887548,0.088836208,
0.385758343,0.432801032,0.088737319,
0.385659532,0.432714972,0.088638831,
0.385561075,0.432629365,0.088540739,
0.385462971,0.432544207,0.088443043,
0.385365217,0.432459494,0.08834574,
0.385267812,0.432375222,0.088248827,
0.385170753,0.432291387,0.088152303,
0.385074039,0.432207986,0.088056166,
0.384977668,0.432125015,0.087960412,
0.384881639,0.43204247,0.087865041,
0.384785948,0.431960348,0.08777005,
0.384690596,0.431878645,0.087675436,
0.384595579,0.431797358,0.087581198,
0.384500896,0.431716483,0.087487334,
0.384406545,0.431636017,0.087393842,
0.384312524,0.431555956,0.087300719,
0.384218833,0.431476297,0.087207964,
0.384125468,0.431397036,0.087115574,
0.384032428,0.431318172,0.087023548,
0.383939712,0.431239699,0.086931883,
0.383847317,0.431161615,0.086840578,
0.383755242,0.431083918,0.08674963,
0.383663486,0.431006603,0.086659038,
0.383572046,0.430929667,0.0865688,
0.383480921,0.430853109,0.086478913,
0.38339011,0.430776924,0.086389377,
0.38329961,0.430701109,0.086300188,
0.38320942,0.430625663,0.086211346,
0.383119538,0.430550581,0.086122848,
0.383029963,0.430475862,0.086034692,
0.382940693,0.430401501,0.085946876,
0.382851727,0.430327497,0.0858594,
0.382763062,0.430253847,0.08577226,
0.382674698,0.430180547,0.085685455,
0.382586633,0.430107596,0.085598984,
0.382498864,0.43003499,0.085512844,
0.382411392,0.429962728,0.085427033,
0.382324213,0.429890806,0.085341551,
0.382237327,0.429819222,0.085256395,
0.382150732,0.429747973,0.085171564,
0.382064426,0.429677057,0.085087055,
0.381978409,0.429606471,0.085002867,
0.381892678,0.429536214,0.084918999,
0.381807233,0.429466282,0.084835448,
0.381722071,0.429396674,0.084752214,
0.381637191,0.429327386,0.084669293,
0.381552592,0.429258417,0.084586686,
0.381468272,0.429189765,0.084504389,
0.38138423,0.429121427,0.084422402,
0.381300465,0.4290534,0.084340723,
0.381216975,0.428985684,0.08425935,
0.381133759,0.428918275,0.084178281,
0.381050815,0.428851171,0.084097516,
0.380968142,0.428784371,0.084017052,
0.380885739,0.428717872,0.083936887,
0.380803604,0.428651673,0.083857021,
0.380721736,0.428585771,0.083777452,
0.380640134,0.428520164,0.083698178,
0.380558797,0.42845485,0.083619198,
0.380477722,0.428389827,0.08354051,
0.380396909,0.428325094,0.083462113,
0.380316357,0.428260649,0.083384005,
0.380236063,0.428196489,0.083306184,
0.380156028,0.428132613,0.08322865,
0.38007625,0.428069019,0.083151401,
0.379996727,0.428005705,0.083074435,
0.379917458,0.427942669,0.082997751,
0.379838442,0.42787991,0.082921347,
0.379759678,0.427817426,0.082845222,
0.379681165,0.427755214,0.082769375,
0.379602901,0.427693275,0.082693804,
0.379524886,0.427631605,0.082618508,
0.379447117,0.427570203,0.082543486,
0.379369594,0.427509067,0.082468735,
0.379292316,0.427448197,0.082394255,
0.379215282,0.427387589,0.082320044,
0.37913849,0.427327243,0.082246102,
0.379061939,0.427267157,0.082172426,
0.378985628,0.42720733,0.082099015,
0.378909556,0.42714776,0.082025868,
0.378833723,0.427088445,0.081952984,
0.378758125,0.427029384,0.081880361,
0.378682764,0.426970575,0.081807998,
0.378607637,0.426912017,0.081735894,
0.378532744,0.426853709,0.081664047,
0.378458083,0.426795649,0.081592456,
0.378383654,0.426737835,0.081521121,
0.378309455,0.42652745,0.081450039,
0.378235485,0.426318029,0.081379209,
0.378161743,0.42610929,0.081308631,
0.378088229,0.425900948,0.081238302,
0.37801494,0.425692719,0.081168222,
0.377941877,0.425484322,0.08109839,
0.377869037,0.425275473,0.081028804,
0.377796421,0.42506589,0.080959463,
0.377724027,0.424855294,0.080890366,
0.377651853,0.424643406,0.080821511,
0.3775799,0.424592641,0.080752898,
0.377508166,0.424542094,0.080684526,
0.37743665,0.424491762,0.080616392,
0.37736535,0.424441646,0.080548497,
0.377294267,0.424391743,0.080480838,
0.377223399,0.424342052,0.080413415,
0.377152745,0.424292573,0.080346227,
0.377082305,0.424243303,0.080279272,
0.377012076,0.424194243,0.080212549,
0.376942059,0.42414539,0.080146058,
0.376872252,0.424096743,0.080079796,
0.376802654,0.424048302,0.080013764,
0.376733265,0.424000066,0.07994796,
0.376664083,0.423952032,0.079882382,
0.376595108,0.4239042,0.07981703,
0.376526339,0.423856569,0.079751903,
0.376457774,0.423809138,0.079687,
0.376389413,0.423761906,0.079622319,
0.376321255,0.423714871,0.079557859,
0.376253299,0.423668032,0.07949362,
0.376185544,0.423621389,0.079429601,
0.37611799,0.42357494,0.079365799,
0.376050634,0.423528684,0.079302215,
0.375983477,0.423482621,0.079238848,
0.375916518,0.423436748,0.079175696,
0.375849755,0.423391066,0.079112758,
0.375783189,0.423345572,0.079050033,
0.375716817,0.423300267,0.078987521,
0.375650639,0.423255148,0.078925219,
0.375584654,0.423210216,0.078863129,
0.375518862,0.423165468,0.078801247,
0.375453261,0.423120904,0.078739574,
0.37538785,0.423076523,0.078678109,
0.37532263,0.423032324,0.07861685,
0.375257598,0.422988306,0.078555796,
0.375192755,0.422944467,0.078494947,
0.375128098,0.422900808,0.078434302,
0.375063628,0.422857326,0.078373859,
0.374999344,0.422814021,0.078313618,
0.374935244,0.422770892,0.078253578,
