Trial1,Trial2,Trial3
0.929454451,0.885614965,0.963074279
0.939131843,0.880464941,0.954343014
0.949219408,0.875374176,0.945719899
0.959377616,0.870389323,0.941065065
0.9695597,0.865530773,0.936652241
0.979270809,0.860529959,0.931076711
0.988940949,0.854305891,0.919062212
0.99857788,0.847881353,0.908873717
0.991695439,0.841255244,0.898234715
0.981991125,0.835290978,0.887527561
0.972305136,0.829114529,0.876749145
0.962640067,0.822747831,0.865875838
0.9528196,0.816200031,0.854922804
0.942927056,0.809473812,0.843878897
0.932992881,0.802073446,0.832726583
0.923048691,0.795132611,0.821731664
0.913047571,0.788029093,0.811259608
0.902979297,0.780761168,0.800599965
0.892837059,0.773319696,0.790036282
0.882415417,0.765490224,0.77952029
0.871908291,0.75848873,0.769014671
0.861789314,0.750707403,0.75855312
0.851315248,0.742919982,0.747714607
0.840748349,0.735054924,0.736936335
0.830097453,0.727079687,0.726140008
0.81937181,0.719061246,0.715288405
0.808580977,0.71100145,0.704380942
0.797755028,0.702921445,0.693415286
0.786903268,0.695198215,0.682383735
0.776016048,0.687351224,0.671297903
0.765103402,0.680209463,0.660163099
0.754612252,0.672718828,0.648985921
0.744134707,0.66541981,0.637773641
0.733683557,0.657520077,0.626533726
0.723275543,0.649594414,0.615273518
0.712930177,0.641662705,0.603928987
0.702667521,0.633754698,0.59259007
0.691898305,0.625875688,0.581174561
0.681892003,0.618109556,0.570025486
0.671900806,0.610518247,0.558877328
0.661972346,0.601974419,0.547955438
0.652104309,0.593835423,0.536894645
0.642292985,0.586010449,0.525839778
0.632534446,0.578391321,0.514766957
0.622418276,0.570924697,0.503527404
0.612792467,0.56329259,0.492213293
0.602482892,0.55599908,0.48113409
0.592101312,0.548588293,0.470251907
0.581739291,0.541131733,0.459467857
0.571405223,0.533570927,0.448734915
0.561108223,0.526554675,0.438035093
0.550982338,0.519958924,0.427356228
0.541057479,0.513791436,0.416695383
0.531209786,0.508152671,0.406057599
0.521430156,0.50202042,0.395437854
0.512220142,0.495851288,0.38484507
0.502847636,0.489677272,0.374119538
0.493518171,0.483475937,0.363415844
0.484257614,0.477270131,0.35303452
0.475082971,0.470571037,0.343255525
0.46600725,0.464081749,0.333680713
0.457041834,0.457788374,0.324594465
0.448198526,0.451679353,0.315991033
0.43948865,0.445777412,0.307254093
0.430923496,0.44030397,0.299184468
0.422515294,0.435018633,0.290796463
0.414292931,0.429898823,0.282786527
0.406245179,0.425026909,0.274606327
0.398349572,0.420321416,0.267065256
0.390617788,0.415663272,0.258873249
0.383038548,0.411063104,0.25072167
0.374402935,0.406540799,0.242652633
0.365781371,0.402088879,0.234905319
0.357273592,0.398382238,0.22869843
0.348827597,0.394297487,0.223030437
0.340445105,0.389998177,0.217576779
0.332129043,0.385556523,0.21185992
0.323857492,0.381119589,0.206266468
0.315624255,0.376782191,0.200728568
0.307434283,0.372894795,0.195538024
0.299300714,0.36863998,0.190356573
0.291516327,0.364747333,0.18570841
0.283806028,0.361547685,0.180698508
0.276163284,0.358832432,0.175686112
0.268592554,0.356536903,0.170674602
0.261072687,0.355869295,0.165667099
0.25358589,0.355633644,0.160666846
0.246132838,0.355524218,0.155139987
0.238709333,0.354761705,0.149676661
0.231354067,0.353913236,0.144590758
0.224110975,0.35387503,0.139691485
0.216990685,0.352637021,0.134812169
0.209971741,0.351733365,0.129958105
0.20302904,0.351070015,0.125135331
0.196132796,0.351381106,0.12040575
0.189392543,0.352156172,0.115694821
0.182978822,0.353296152,0.11151069
0.176819919,0.35435297,0.107498492
0.171270247,0.355070025,0.10346319
0.165496642,0.361546349,0.099441328
0.159626883,0.364720569,0.095450618
0.154297939,0.375018365,0.091434029
0.149045532,0.38118842,0.08739841
0.143964822,0.384000412,0.083427496
0.139333938,0.386307662,0.079526848
0.134907787,0.385760556,0.075355634
0.13030142,0.385217829,0.071610504
0.125787558,0.384733733,0.06783545
0.120721656,0.384473772,0.064034646
0.115552219,0.384329154,0.060663643
0.110634861,0.384207687,0.057369266
0.105548725,0.384120875,0.054346474
0.100399127,0.384078257,0.051907521
0.095225651,0.38409159,0.049565707
0.090104447,0.384191098,0.047742519
0.085032086,0.384411604,0.046480941
0.080095945,0.384811063,0.045323762
0.076304994,0.385438817,0.044205492
0.071633079,0.385962369,0.042993597
0.067211787,0.386750519,0.044929405
0.063318739,0.387677209,0.046180827
0.060958189,0.389102768,0.046729673
0.059072995,0.388280186,0.046301262
0.057619622,0.389326182,0.043219796
0.0567601,0.388306958,0.042984462
0.055731757,0.390823675,0.04317992
0.055738749,0.392977541,0.043871446
0.056299381,0.395314009,0.045587387
0.056675443,0.398422308,0.047665404
0.057387583,0.402571769,0.049933735
0.058829903,0.407911593,0.052507864
0.061577708,0.414230889,0.058109773
0.064667474,0.420650015,0.064122226
0.068560388,0.427775722,0.073136141
0.073531127,0.435214755,0.081908577
0.079235127,0.442848457,0.090892025
0.089222644,0.45079219,0.095519594
0.099254821,0.459150538,0.10043172
0.104711014,0.467760996,0.105840921
0.1107423,0.478766719,0.111962382
0.117357791,0.49053143,0.119121906
0.126234672,0.502666332,0.126645521
0.137419146,0.511852725,0.13461795
0.148624662,0.526993154,0.143484369
0.161776056,0.537109268,0.153545367
