Trial1,Trial2,Trial3,,
0.827585225,0.688171562,0.673166716,,
0.815523706,0.709158277,0.667468275,,
0.804924965,0.728800351,0.659955442,,
0.794225784,0.749435697,0.653512708,,
0.783660926,0.763266572,0.644989651,,
0.770510864,0.774208742,0.6393906,,
0.757542117,0.78366654,0.635436418,,
0.750754588,0.790442735,0.631516792,,
0.73727131,0.80275306,0.628419068,,
0.722664095,0.810031604,0.622118939,,
0.706851195,0.820339729,0.611295521,,
0.690071963,0.823571089,0.607933168,,
0.673270785,0.826568413,0.600014766,,
0.663074282,0.825730998,0.592933683,,
0.652624536,0.830291235,0.590940683,,
0.642177357,0.829050027,0.591729809,,
0.631965641,0.827027565,0.591215962,,
0.62028516,0.827478918,0.593565804,,
0.608968508,0.82634707,0.592068657,,
0.598960238,0.828060773,0.594642156,,
0.592445172,0.827353986,0.593190207,,
0.578444218,0.831061617,0.590699849,,
0.574275019,0.834454515,0.583794041,,
0.574439264,0.842415095,0.576700809,,
0.577239525,0.846631218,0.573959998,,
0.578662643,0.853573248,0.565415156,,
0.581436445,0.859308119,0.56454429,,
0.588469315,0.861300931,0.562865951,,
0.59197422,0.86109883,0.568232846,,
0.596227733,0.859017776,0.563419593,,
0.59764518,0.859245221,0.552397649,,
0.598926135,0.859663055,0.553710267,,
0.602216272,0.860239975,0.543688229,,
0.612676666,0.868347293,0.55572726,,
0.624436061,0.874533716,0.552437759,,
0.640801376,0.882761109,0.565997138,,
0.653987901,0.892217453,0.554603359,,
0.663228683,0.895886017,0.556927312,,
0.675022436,0.897233081,0.560706526,,
0.699001422,0.890923012,0.557708894,,
0.728217775,0.893792118,0.558061739,,
0.751092666,0.897785683,0.56451515,,
0.764355445,0.899196478,0.578977226,,
0.777050201,0.898106868,0.585758995,,
0.785272235,0.89291968,0.600347835,,
0.793057493,0.881633918,0.614463382,,
0.798804679,0.88034352,0.624529661,,
0.813845182,0.878292306,0.641334802,,
0.82398201,0.88312135,0.660184853,,
0.834572594,0.8782267,0.684913642,,
0.840522438,0.88181151,0.707214245,,
0.848764411,0.88603052,0.73460344,,
0.847013531,0.893821082,0.750477925,,
0.854757078,0.902534521,0.762997346,,
0.879129621,0.90008838,0.779039426,,
0.902233604,0.903098871,0.814822559,,
0.912488132,0.903505193,0.848837001,,
0.928916796,0.909852146,0.867031057,,
0.954041801,0.916073454,0.872857039,,
0.977321817,0.916317896,0.885714902,,
0.993939565,0.91100377,0.895963348,,
0.971049937,0.906002032,0.902812151,,
0.950826219,0.902873918,0.909546102,,
0.932205772,0.894750326,0.926529286,,
0.918461767,0.890963926,0.939157628,,
0.912135973,0.886858629,0.950979538,,
0.910172211,0.881736215,0.968809214,,
0.907602262,0.881205176,0.991935054,,
0.895250989,0.877560325,0.983087834,,
0.885150692,0.863825923,0.939145364,,
0.881109562,0.853586143,0.892824715,,
0.87744833,0.840983029,0.864306314,,
0.871676402,0.832169038,0.835504075,,
0.858720952,0.823630764,0.816478936,,
0.847617922,0.814937192,0.80171071,,
0.845716527,0.804910664,0.779061989,,
0.85034619,0.795391191,0.763149202,,
0.853448025,0.78351774,0.747260083,,
0.853455696,0.774697429,0.739098795,,
0.854459595,0.77241963,0.716936398,,
0.85899327,0.770287433,0.69293864,,
0.850319097,0.764977373,0.683818196,,
0.849810919,0.76285139,0.662929407,,
0.851284327,0.762864494,0.645758151,,
0.85881221,0.768348291,0.642799659,,
0.870935734,0.770077958,0.642312532,,
0.879641413,0.769063454,0.652112571,,
0.888812516,0.766453001,0.662747285,,
0.898275516,0.760081448,0.673257126,,
0.90793378,0.760407404,0.684023725,,
0.920575103,0.774280393,0.687726145,,
0.93040814,0.779450266,0.688055865,,
0.938087046,0.796431206,0.693331973,,
0.946429745,0.811321636,0.705517476,,
0.955183815,0.817996183,0.717720758,,
0.958022209,0.82723498,0.726749525,,
0.969551192,0.835255147,0.736570429,,
0.982380418,0.84166194,0.743841338,,
0.99732936,0.847502436,0.755314506,,
0.985447785,0.855758016,0.758050551,,
0.974839772,0.859705528,0.766313966,,
0.96440945,0.864826622,0.777135446,,
0.957837401,0.872629145,0.791383506,,
0.953858744,0.876436132,0.801008393,,
0.960789533,0.884452215,0.812737488,,
0.961251711,0.902024235,0.827305613,,
0.964388704,0.924379122,0.837697953,,
0.969048914,0.93776473,0.849142327,,
0.966513914,0.95007122,0.859847718,,
0.970855976,0.965608714,0.868729341,,
0.979899685,0.987138655,0.87772961,,
0.98364269,0.990491498,0.885507425,,
0.981027769,0.972465099,0.886852218,,
0.977317206,0.969788843,0.899719618,,
0.974816389,0.962961477,0.913692937,,
0.973475155,0.95130662,0.927860058,,
0.972356999,0.934034491,0.943391575,,
0.97859854,0.921599046,0.961825607,,
0.977840751,0.912698781,0.975634696,,
0.975846246,0.908100003,0.988629059,,
0.970464439,0.910500214,0.998010422,,
0.966178382,0.915208339,0.98921336,,
0.958561277,0.911695492,0.983618494,,
0.947728697,0.903358763,0.984452038,,
0.945668091,0.893290352,0.972259663,,
0.940188907,0.873259917,0.95794246,,
0.94335931,0.864488111,0.946645968,,
0.936698166,0.863065184,0.935080943,,
0.935562887,0.860909838,0.924075394,,
0.93399841,0.863616603,0.909239739,,
0.933367901,0.859957039,0.902228111,,
0.940743299,0.860060348,0.894023532,,
0.946299854,0.8673785,0.890105685,,
0.943322035,0.870729587,0.879991858,,
0.93688378,0.878033985,0.868348529,,
0.924132467,0.881288714,0.859394666,,
0.914911301,0.866790679,0.857365037,,
0.901040963,0.874429033,0.857022889,,
0.888728315,0.877543794,0.853286895,,
0.888138495,0.885330224,0.847112897,,
0.882045952,0.885220366,0.840851476,,
0.877635453,0.891281353,0.838488543,,
0.874216407,0.886698637,0.835779175,,
0.867395449,0.895693727,0.826037369,,
0.863474402,0.902225856,0.817210016,,
0.866060687,0.909574026,0.811470901,,
0.870423134,0.916118002,0.811742986,,
0.870897282,0.922782271,0.813842467,,
0.869296532,0.926983243,0.813135981,,
0.875431539,0.937817842,0.815233231,,
0.886035626,0.948318267,0.817649306,,
0.890517185,0.958067225,0.817934759,,
0.893604046,0.960786394,0.81837445,,
0.897378366,0.975734498,0.817600593,,
0.900437766,0.990827413,0.813963516,,
0.902637316,0.997533538,0.809394123,,
0.909994078,0.987528377,0.812444121,,
0.912369514,0.97808647,0.812078428,,
0.919456499,0.969883001,0.81680651,,
0.9290346,0.95778715,0.813028741,,
0.937384026,0.945940994,0.80390195,,
0.947338378,0.934421484,0.800154729,,
0.951105771,0.925554541,0.793728747,,
0.958472809,0.916006584,0.786587937,,
0.957343764,0.913249249,0.787155629,,
0.950179673,0.913725235,0.793402965,,
0.953107087,0.914408526,0.817735362,,
0.956825846,0.910474609,0.820404489,,
0.964127002,0.916153816,0.824030929,,
0.96243149,0.912283781,0.825571979,,
0.963930695,0.913751964,0.84135779,,
0.962513167,0.918840889,0.854509697,,
0.949345727,0.927459728,0.870914254,,
0.942680053,0.949974674,0.879749107,,
0.929946424,0.955195096,0.885604936,,
0.924165839,0.956124757,0.881972395,,
0.916778101,0.95362303,0.885704543,,
0.897029341,0.956263373,0.888425517,,
0.879457838,0.967973062,0.895593546,,
0.868764799,0.981259944,0.894727744,,
0.853621078,0.996991653,0.894473064,,
0.851426451,0.995001053,0.890474571,,
0.84894517,0.989426742,0.895940511,,
0.842950411,0.991072438,0.89675616,,
0.8403852,0.994017217,0.914452387,,
0.839819405,0.984336564,0.929615988,,
0.832384865,0.975900337,0.952551711,,
0.829961083,0.968151949,0.979102042,,
0.827771256,0.967859834,0.998878457,,
0.819094507,0.95389517,0.98425896,,
0.816821926,0.952247317,0.9783195,,
0.817199752,0.949484325,0.95818687,,
0.820474183,0.940032279,0.945633614,,
0.829333342,0.945100233,0.92575869,,
0.820925391,0.953475274,0.905829333,,
0.823351696,0.964733723,0.89979006,,
0.842302518,0.977046892,0.898275502,,
0.863393399,0.989812056,0.895040673,,
0.881103778,0.997055465,0.89636684,,
0.9128488,0.996986532,0.896063615,,
0.940972049,0.988458412,0.896787106,,
0.977027271,0.981363801,0.902915494,,
0.999345368,0.97538737,0.904832403,,
0.991740316,0.969800931,0.906569781,,
0.979704829,0.955219864,0.912521685,,
0.970205745,0.946314939,0.915190138,,
0.962358091,0.94447121,0.922282178,,
0.945173183,0.947340045,0.915361968,,
0.939695749,0.951090575,0.914512838,,
0.937258097,0.962834585,0.919631917,,
0.943324594,0.969910939,0.928482453,,
0.941012536,0.976506148,0.936553318,,
0.934657437,0.982511939,0.944018795,,
0.928345624,0.989610313,0.951298466,,
0.935263402,0.99814443,0.94231444,,
0.949012851,0.995584866,0.942180026,,
0.953536673,0.9874241,0.950525474,,
0.952064575,0.990304385,0.959777241,,
0.953945284,0.986634152,0.967287889,,
0.964824261,0.981944997,0.972694729,,
0.981671437,0.976690701,0.977653303,,
0.989721172,0.978586732,0.98220811,,
0.988749335,0.982456315,0.986387189,,
0.987310336,0.989352252,0.992725094,,
0.983932867,0.986270981,0.999261475,,
0.980191471,0.982804724,0.990155072,,
0.97675096,0.984121603,0.979656459,,
0.981617132,0.979067639,0.973524683,,
0.98192115,0.979490832,0.96315203,,
0.981284699,0.982859205,0.954231896,,
0.986922784,0.994053392,0.947228032,,
0.991383931,0.998245576,0.946170269,,
0.989182164,0.996639927,0.945319956,,
0.981825263,0.995447359,0.954667692,,
0.976637739,0.989136113,0.958571122,,
0.972541196,0.989786605,0.96171553,,
0.968781296,0.98464225,0.960891075,,
0.956093751,0.989932255,0.955064114,,
0.941636865,0.988124353,0.954489437,,
0.925647635,0.983944353,0.951795635,,
0.913661613,0.978902553,0.955563226,,
0.920534968,0.973348345,0.946047299,,
0.919176151,0.977417664,0.946396482,,
0.916416862,0.977411441,0.948068048,,
0.911239661,0.973426012,0.94717688,,
0.900914974,0.974186328,0.946135727,,
0.902413324,0.980000347,0.939893922,,
0.90078244,0.986058141,0.938821707,,
0.904421777,0.991595411,0.939647312,,
0.91534898,0.9941678,0.939399376,,
0.922758018,0.998107369,0.940650969,,
0.92916743,0.994439988,0.950348784,,
0.929450945,0.99018037,0.95067842,,
0.927027069,0.985549705,0.949439401,,
0.926547511,0.981357923,0.94160498,,
0.928624349,0.974739355,0.93056891,,
0.938836339,0.974116652,0.917457373,,
0.934169393,0.97201594,0.912391366,,
0.931389236,0.970340721,0.915547223,,
0.916426489,0.968126958,0.925236043,,
0.895974723,0.966610504,0.926746993,,
0.873583038,0.971720206,0.937271464,,
0.863990083,0.969464744,0.940979047,,
0.846488042,0.964431856,0.939724721,,
0.838077343,0.959436164,0.944751563,,
0.837191421,0.952468799,0.959362083,,
0.841017199,0.952592019,0.969539399,,
0.842444343,0.965558795,0.96825839,,
0.841518602,0.959838426,0.963094236,,
0.842550729,0.959220253,0.962125804,,
0.850198925,0.958709318,0.956953654,,
0.862436333,0.959691913,0.940485272,,
0.878486742,0.972942986,0.931267344,,
0.895499862,0.987564149,0.927924825,,
0.90214838,0.993868379,0.921316318,,
0.904536858,0.993529709,0.927707868,,
0.909605455,0.989231598,0.936247932,,
0.912637474,0.98756259,0.942441174,,
0.917420267,0.994928295,0.947018094,,
0.922227329,0.99870921,0.95757635,,
0.926981391,0.992139225,0.964261599,,
0.924232041,0.988788768,0.969650282,,
0.927025221,0.990268499,0.968919213,,
0.931031332,0.998784382,0.971372846,,
0.936587738,0.994410008,0.971646271,,
0.941051643,0.992554514,0.961211585,,
0.947367895,0.984891267,0.962667463,,
0.953007331,0.987994857,0.964828951,,
0.961847591,0.998606969,0.967776644,,
0.967341195,0.9993932,0.972759917,,
0.974543097,0.992285666,0.987907366,,
0.985403469,0.993141515,0.994723113,,
0.988252272,0.98592582,0.994426939,,
0.991353087,0.98684545,0.986894902,,
0.996530973,0.987030453,0.978257347,,
0.991688016,0.99081679,0.967060394,,
0.980548472,0.985414862,0.955248348,,
0.969004106,0.97461086,0.950330471,,
0.957410323,0.967852274,0.949117401,,
0.946128871,0.97219226,0.951870255,,
0.934443879,0.972367078,0.948249254,,
0.92620566,0.974675039,0.954638378,,
0.923887848,0.977123665,0.964476562,,
0.92352684,0.982771227,0.973656663,,
0.918223142,0.987321195,0.972704739,,
0.912515939,0.992025033,0.968827887,,
0.912865866,0.994087687,0.957511274,,
0.90677215,0.999027384,0.959124557,,
0.90217918,0.994703108,0.964577506,,
0.900543499,0.983774292,0.965168121,,
0.894113011,0.970539437,0.962326212,,
0.89237834,0.96272924,0.956036602,,
0.892134707,0.958279518,0.958963977,,
0.893934051,0.958906712,0.960325291,,
0.890419853,0.954562697,0.957163,,
0.885277189,0.957874827,0.951936081,,
0.887060454,0.960518191,0.943214643,,
0.879326294,0.959937598,0.941019259,,
0.882674642,0.966993687,0.943795173,,
0.878084389,0.969175117,0.949371116,,
0.881409825,0.964491048,0.954443512,,
0.870760413,0.958961376,0.9566042,,
0.869961038,0.960163926,0.958331917,,
0.871856724,0.965787467,0.952374435,,
0.876602215,0.96178308,0.955364498,,
0.874397215,0.962292481,0.95852007,,
0.868136745,0.964881335,0.961110053,,
0.877936815,0.959049924,0.973904432,,
0.884152897,0.949444474,0.979874878,,
0.888938756,0.94976008,0.983845138,,
0.893759971,0.937884407,0.991429275,,
0.908201712,0.934463893,0.996245246,,
0.914572566,0.938571292,0.998419059,,
0.912361965,0.932305856,0.997637758,,
0.914519305,0.926279003,0.998948749,,
0.912350233,0.921079674,0.996099878,,
0.936399693,0.913603756,0.98393278,,
0.965790196,0.912479818,0.964841939,,
0.990321078,0.911243324,0.967488607,,
0.991684607,0.907539277,0.957224365,,
0.97793116,0.907256955,0.949436439,,
0.968209142,0.901335679,0.943737957,,
0.961445755,0.893563937,0.934883817,,
0.947370094,0.889282415,0.92685145,,
0.948329556,0.901609853,0.919107199,,
0.947902147,0.920698372,0.912818171,,
0.951393895,0.918308076,0.901040238,,
0.959364843,0.920412777,0.897671439,,
0.962634155,0.929733519,0.889681507,,
0.971589033,0.945676426,0.890254303,,
0.968428066,0.954016355,0.892993582,,
0.960182417,0.958009946,0.888469448,,
0.959474151,0.968886352,0.876560539,,
0.960462164,0.995899048,0.885459847,,
0.952339284,0.990579348,0.904191207,,
0.935240924,0.974865322,0.927760978,,
0.899753582,0.96493798,0.957458942,,
0.871033998,0.950975739,0.982382905,,
0.855945536,0.951549206,0.983950598,,
0.835850012,0.955738815,0.95827337,,
0.825167915,0.962977435,0.927275934,,
0.82194088,0.955739423,0.906068252,,
0.804721813,0.946246498,0.883870217,,
0.795370951,0.936922696,0.887090582,,
0.796379817,0.930633288,0.897283984,,
0.801796573,0.93568907,0.902058532,,
0.818214848,0.923661921,0.90015373,,
0.832830228,0.91966223,0.908329499,,
0.842368549,0.904815766,0.909599012,,
0.8491081,0.90197546,0.909186193,,
0.855922426,0.893303169,0.916226031,,
0.862717358,0.897300244,0.930106361,,
0.869392023,0.877498341,0.942746229,,
0.871972337,0.857489741,0.953457179,,
0.874401524,0.849657577,0.965836949,,
0.878120199,0.845913498,0.980758658,,
0.876544921,0.846001844,0.995271748,,
0.874232805,0.845013806,0.998568676,,
0.874934053,0.842430276,0.99433506,,
0.877101486,0.836352609,0.985694999,,
0.87694342,0.824308376,0.99588612,,
0.872859322,0.810367379,0.998192678,,
0.866338382,0.790245097,0.99664511,,
0.870193511,0.781682781,0.97615022,,
0.872063417,0.77473765,0.972788924,,
0.877611535,0.772614543,0.963319717,,
0.886514256,0.766533463,0.95575335,,
0.89411291,0.765028876,0.946687563,,
0.899679874,0.764214627,0.94001163,,
0.899760249,0.756663327,0.935695748,,
0.907058009,0.747518112,0.932312474,,
0.914546543,0.747585813,0.930460977,,
0.922230549,0.753354572,0.931906932,,
0.928180909,0.756280266,0.933416602,,
0.931804303,0.75874248,0.939365463,,
0.942071014,0.759636367,0.941328701,,
0.950892819,0.768249722,0.942443664,,
0.959624383,0.766170604,0.939246322,,
0.967722861,0.771326692,0.940869716,,
0.9758981,0.778451611,0.936793356,,
0.984135128,0.785768531,0.933971189,,
0.992420471,0.790884006,0.945982227,,
0.9984585,0.803295137,0.950453736,,
0.995609536,0.816045423,0.953817342,,
0.990005682,0.829034604,0.949519447,,
0.980414667,0.846024246,0.948375968,,
0.966586499,0.862196842,0.943244778,,
0.955169994,0.878635674,0.944459703,,
0.945527692,0.89492681,0.9436195,,
0.936429757,0.907133384,0.94016702,,
0.930668865,0.919662797,0.94067626,,
0.92510603,0.932531153,0.938494069,,
0.919735315,0.945711821,0.946847198,,
0.926301653,0.959147407,0.952302206,,
0.931457195,0.970782057,0.95916894,,
0.936832918,0.982712759,0.970380848,,
0.944577745,0.99465907,0.988138288,,
0.948241788,0.989271872,0.996567558,,
0.955979779,0.983648627,0.993123632,,
0.960347599,0.975904105,0.994817416,,
0.964186526,0.966259706,0.993807899,,
0.964248423,0.962747146,0.994724328,,
0.968290496,0.958552734,0.998937116,,
0.976380367,0.949952629,0.984078371,,
0.976181829,0.939116447,0.972441379,,
0.979730045,0.927335613,0.945899601,,
0.977614257,0.915406686,0.921833459,,
0.964707732,0.902064224,0.887401225,,
0.960639156,0.888768752,0.859568862,,
0.954314832,0.87447946,0.844553473,,
0.955474149,0.867721953,0.835877453,,
0.963156159,0.859742054,0.836502737,,
0.970262381,0.851801402,0.826980981,,
0.976855026,0.841113197,0.814435831,,
0.986121307,0.826995034,0.787995567,,
0.981437914,0.815014324,0.776467708,,
0.980713326,0.801657195,0.756222152,,
0.977424267,0.79162299,0.737748457,,
0.96848199,0.791791971,0.729583272,,
0.970769192,0.795357248,0.711075941,,
0.972766722,0.799189575,0.706040446,,
0.980657686,0.792596175,0.710939278,,
0.996578096,0.79001151,0.712459714,,
0.986701655,0.784782249,0.709559234,,
0.973865362,0.784913651,0.716759747,,
0.966353835,0.790051988,0.720994809,,
0.955140971,0.786518945,0.725615172,,
0.953248415,0.79159761,0.731014887,,
0.942754803,0.78888789,0.731753279,,
0.935920359,0.789410718,0.738971662,,
0.941516385,0.784634202,0.737722837,,
0.948549346,0.777868205,0.734389541,,
0.956675262,0.768817553,0.740138214,,
0.956974676,0.775003234,0.751032925,,
0.959573612,0.781536498,0.763710337,,
0.968327113,0.783603334,0.775511435,,
0.977058473,0.794664481,0.791774184,,
0.985567841,0.808244073,0.803688307,,
0.983536222,0.819280705,0.815892191,,
0.985270863,0.831982696,0.821128955,,
0.986830478,0.843483646,0.835649083,,
0.984821044,0.844530006,0.844835597,,
0.973885664,0.842385195,0.850231145,,
0.962448676,0.8429382,0.866077968,,
0.954234637,0.842348709,0.881514649,,
0.943002222,0.850832993,0.896607108,,
0.931231254,0.863642949,0.90943443,,
0.922070361,0.882393454,0.927894705,,
0.913997469,0.905600957,0.942735106,,
0.901953837,0.923817413,0.954936295,,
0.893666691,0.939906029,0.973145631,,
0.884724786,0.960640085,0.992622787,,
0.88513872,0.968555401,0.988003731,,
0.887519003,0.989709649,0.973669276,,
0.886123112,0.986609353,0.959321892,,
0.888335342,0.965091305,0.945120079,,
0.885023999,0.954551022,0.926707498,,
0.88716556,0.946812643,0.908325749,,
0.894168738,0.938005881,0.890000744,,
0.901699187,0.92705003,0.871759763,,
0.909588175,0.910101353,0.853631839,,
0.920907504,0.890080328,0.835648267,,
0.929407135,0.877007852,0.818180882,,
0.928449578,0.864367013,0.805553352,,
0.930281469,0.850552459,0.793459782,,
0.937419553,0.835369031,0.774764941,,
0.946228741,0.814101222,0.759347275,,
0.947394523,0.807914792,0.751513992,,
0.946114794,0.807224116,0.737168777,,
