Trial1,Trial2,Trial3
0.878026737,0.929503123,0.896216223
0.860023085,0.908333356,0.920399609
0.841734385,0.886938406,0.944847038
0.823316065,0.865764912,0.968437079
0.805922513,0.844469274,0.991629012
0.788265983,0.823099305,0.985328927
0.770568314,0.801686271,0.962384141
0.753101902,0.780250017,0.939415424
0.73648253,0.758805223,0.916322295
0.720956246,0.737366104,0.893025432
0.705493806,0.715948308,0.869512718
0.6900166,0.694578562,0.845819864
0.674404268,0.673256121,0.82286756
0.658336404,0.652182772,0.799723184
0.641995265,0.631155693,0.7764565
0.625779776,0.612110357,0.753112472
0.609959833,0.593592134,0.729774477
0.594403984,0.575158948,0.706365787
0.579552929,0.557314212,0.683755959
0.563783099,0.53989322,0.661127582
0.548101668,0.523191147,0.638448897
0.533297563,0.507039698,0.615912921
0.518713773,0.489632822,0.59475793
0.503593135,0.471149918,0.572608968
0.488913835,0.453735034,0.550278969
0.475000056,0.436279341,0.527056917
0.461384653,0.418859737,0.503752603
0.448853651,0.401673699,0.480433371
0.436469467,0.382853305,0.457116295
0.424141035,0.364055176,0.433788757
0.411886808,0.345643461,0.410422852
0.398951669,0.327059082,0.386953833
0.385966057,0.309323237,0.364839526
0.372826491,0.291658065,0.343228963
0.359678575,0.274092065,0.321594298
0.34659378,0.256632818,0.298945896
0.333754787,0.237847415,0.276296162
0.320934934,0.219070333,0.253481157
0.308243163,0.200498061,0.231920255
0.296124794,0.181720363,0.212054645
0.28414267,0.162948307,0.192171249
0.272305343,0.143819988,0.172963784
0.260700843,0.124370162,0.15382989
0.248088179,0.104935619,0.134417651
0.234706673,0.085579734,0.115501137
0.222490971,0.066448108,0.096730388
0.210350373,0.047518677,0.078145485
0.198219597,0.029050978,0.059823886
0.186270341,0.010649677,0.042308956
0.174382365,-0.006442369,0.025523385
0.162448119,-0.023207228,0.008775504
0.15050566,-0.037961443,-0.007321343
0.13863609,-0.050739645,-0.023212876
0.126737788,-0.061989355,-0.038827939
0.114542559,-0.073341615,-0.054866897
0.102124678,-0.08521443,-0.070493765
0.090191578,-0.095627842,-0.086023743
0.078713012,-0.104677486,-0.101432711
0.066020892,-0.114936168,-0.116589217
0.054732917,-0.126232684,-0.131446589
0.043662952,-0.137675013,-0.145779098
0.034783093,-0.146351478,-0.159400803
0.025821624,-0.155082312,-0.171643289
0.01682436,-0.163941981,-0.181005519
0.007693257,-0.173277977,-0.187794684
-0.001306995,-0.1820177,-0.191464251
-0.007683636,-0.189916005,-0.197204046
-0.014096827,-0.197607071,-0.209078552
-0.019620769,-0.204934332,-0.220732998
-0.022193772,-0.211874735,-0.229656405
-0.025655384,-0.218804925,-0.237797228
-0.029001316,-0.22548722,-0.24456857
-0.028923663,-0.231805394,-0.251164439
-0.030760598,-0.237816006,-0.258422675
-0.032149454,-0.243563355,-0.265199654
-0.034606612,-0.249142282,-0.273346288
-0.036706298,-0.253857207,-0.280425749
-0.037316106,-0.259055073,-0.287077838
-0.037394982,-0.262938976,-0.294211721
-0.037995742,-0.26559531,-0.301861942
-0.039916498,-0.265798918,-0.306897929
-0.037884604,-0.268474967,-0.312814701
-0.033276704,-0.270659851,-0.313998247
-0.023165913,-0.274024642,-0.314596124
-0.017735044,-0.279347034,-0.319181658
-0.01309695,-0.282465137,-0.324381502
-0.009345015,-0.284042396,-0.329319491
-0.006847607,-0.284567705,-0.333703128
-0.003275658,-0.284905988,-0.336022523
8.66705E-05,-0.283163736,-0.335985077
0.00115129,-0.281527587,-0.335059893
0.00225553,-0.280190916,-0.334802921
0.004000379,-0.278787594,-0.335703605
0.011546427,-0.27751768,-0.336073403
0.018668648,-0.277455151,-0.336532264
0.023904212,-0.275447352,-0.33680225
0.034243192,-0.272455028,-0.337140478
0.04095647,-0.268747841,-0.342971577
0.048640764,-0.264340949,-0.349829267
0.056681432,-0.258880087,-0.354575392
0.061706061,-0.253286742,-0.341988466
0.071533865,-0.24535485,-0.343724122
0.087565173,-0.237107018,-0.329741024
0.110132556,-0.22958413,-0.326561582
0.130349902,-0.219020791,-0.316206103
0.149032547,-0.206633287,-0.307573238
0.160885872,-0.190812712,-0.299168904
0.178075857,-0.175456619,-0.289419179
0.188968561,-0.153882151,-0.276694928
0.199446496,-0.134482497,-0.261998859
0.211969276,-0.119482675,-0.248542096
0.225439747,-0.095539916,-0.234313743
0.235661198,-0.06744382,-0.218001187
0.251781144,-0.034339221,-0.190316861
0.263533327,-0.006916957,-0.167048124
0.275973053,0.023639152,-0.148436174
0.289485235,0.054646538,-0.130335654
0.307378486,0.088174456,-0.110581956
0.322959562,0.11212539,-0.08343683
0.333719495,0.134826587,-0.057196253
0.351165079,0.161541435,-0.029093571
0.37476907,0.192715484,-0.00084906
0.397924118,0.231675808,0.023947005
0.423589651,0.269372486,0.048280938
0.467872897,0.29756371,0.089096194
0.500998467,0.325965614,0.118978362
0.522767528,0.352641935,0.14808629
0.549706701,0.389180625,0.177140821
