Trial1,Trial2,Trial3
0.781728781,0.958055958,0.714108798
0.775683519,0.951163617,0.709005068
0.769702016,0.944355661,0.703906496
0.763802895,0.937620028,0.698815864
0.758005054,0.930947079,0.693736802
0.752324152,0.92432622,0.688673447
0.746770323,0.917744062,0.683630121
0.74134742,0.91118385,0.678611044
0.736053452,0.90462574,0.673620101
0.7308816,0.898047717,0.66866066
0.725821182,0.891427363,0.663735432
0.720858083,0.88474516,0.658846383
0.715974188,0.877990055,0.653994662
0.711145311,0.871166866,0.649180565
0.706337136,0.864301914,0.644403511
0.702179447,0.857440412,0.639662029
0.692356088,0.850632761,0.63495377
0.681940427,0.843917061,0.63027553
0.673804109,0.837309429,0.625623291
0.669422022,0.830805689,0.620992304
0.665144927,0.824389266,0.616377193
0.66094575,0.818039646,0.6117721
0.656807121,0.811739464,0.607170852
0.652717579,0.805480373,0.602567127
0.648669188,0.799267277,0.597954562
0.6446561,0.793118824,0.593326741
0.640673654,0.787062211,0.588676996
0.636717754,0.781123843,0.583998036
0.632784419,0.775320969,0.579281574
0.62886945,0.769658565,0.574518376
0.624968187,0.764131287,0.56969946
0.621075364,0.758727568,0.56481922
0.617185067,0.753433302,0.559880675
0.6132908,0.748234216,0.554901308
0.609385693,0.743117049,0.549915651
0.605462875,0.738070001,0.544970253
0.601516055,0.733082802,0.5401104
0.597540305,0.728146618,0.53536341
0.593533019,0.723253907,0.530723822
0.589494907,0.718398256,0.526138655
0.585430765,0.713574228,0.521484684
0.581349706,0.70877721,0.515061885
0.577264569,0.704003261,0.50607529
0.573190439,0.699248978,0.501519864
0.569142557,0.694511368,0.498648436
0.565134155,0.689787748,0.494349855
0.561174774,0.685075675,0.490466331
0.557269395,0.680372908,0.486800189
0.553418372,0.67567742,0.483256624
0.549617881,0.670987449,0.479786456
0.545860492,0.66630159,0.476355991
0.542135517,0.661618943,0.472926551
0.538428805,0.656939302,0.469417899
0.534721748,0.652263422,0.471888259
0.53098927,0.647593341,0.467134344
0.527197052,0.642932779,0.460976278
0.523299963,0.638287515,0.454299161
0.519248754,0.633665626,0.450756602
0.515018328,0.62907737,0.447509151
0.510656441,0.624534549,0.444392742
0.506295273,0.620049345,0.441350123
0.502072157,0.615632882,0.438358559
0.498045493,0.611293944,0.435407782
0.494200694,0.607038201,0.432492617
0.490499135,0.602868076,0.429610174
0.486908236,0.598783104,0.426758669
0.483408443,0.594780548,0.423936873
0.479990518,0.590856014,0.421143851
0.476650968,0.587003944,0.418378817
0.473388276,0.583217871,0.415641066
0.470200542,0.579490402,0.412929927
0.467084384,0.575812711,0.410244749
0.464034693,0.572172991,0.40758488
0.461044771,0.568551776,0.40494967
0.458106413,0.564131391,0.402338457
0.45520945,0.565599864,0.399750575
0.45233979,0.567553451,0.397185349
0.453448769,0.569489961,0.394642095
0.452931603,0.570969058,0.392120122
0.452247623,0.56796243,0.389618733
0.450970191,0.564455584,0.387137226
0.448972036,0.560935289,0.384674896
0.44158273,0.557364657,0.382231035
0.438806157,0.553726997,0.379804935
0.436082363,0.550024312,0.377395892
0.433396687,0.546278022,0.375003204
0.430743721,0.542523781,0.372626178
0.42683554,0.538799892,0.370264131
0.423035624,0.535136018,0.367916394
0.41929117,0.531548056,0.365582316
0.41555395,0.528038462,0.363261268
0.411787883,0.524598179,0.360952651
0.407968785,0.521207642,0.358655899
0.404074577,0.517835846,0.356370485
0.401700609,0.514436474,0.354095934
0.39935852,0.510938645,0.351831825
0.39704638,0.507227016,0.349577804
0.394762348,0.499896885,0.34733359
0.392504693,0.492446717,0.345098985
0.390271834,0.483071591,0.342873884
0.388062351,0.477953237,0.340658281
0.385874991,0.474302809,0.338452279
0.383708663,0.47088649,0.33625609
0.381562423,0.467653311,0.334070042
0.379435466,0.464556793,0.331894577
0.377327106,0.461560405,0.329730248
0.375236764,0.458638009,0.327577711
