Trial1,Trial2,Trial3
0.868635703,0.875756633,0.996049237
0.873176976,0.869912431,0.991092795
0.877742309,0.864205078,0.986232676
0.882329557,0.858620248,0.981437603
0.886936429,0.853141079,0.976682162
0.891561185,0.847749478,0.971945807
0.89620331,0.842424312,0.967212277
0.900864031,0.837140907,0.962469333
0.905546607,0.831873283,0.957708671
0.910256394,0.826597772,0.95292579
0.915000755,0.821296141,0.948119672
0.919788882,0.815957217,0.943292194
0.92463157,0.810576752,0.938447296
0.929540936,0.805155673,0.933589965
0.934530048,0.799697059,0.928725117
0.939612347,0.794202223,0.923856425
0.944800761,0.788666201,0.918985274
0.950106356,0.783072648,0.914110023
0.955536414,0.77738795,0.909225823
0.961091904,0.771556528,0.904325032
0.966764643,0.765511356,0.899398112
0.972535014,0.757994464,0.894434742
0.978371827,0.751363313,0.889424932
0.984235842,0.745878374,0.884360064
0.990086814,0.740595521,0.879234013
0.995891443,0.735458889,0.874044734
0.99837136,0.730420563,0.86879692
0.992709669,0.72544496,0.863506114
0.987121274,0.720505503,0.858203211
0.981597717,0.715581925,0.852935296
0.976127879,0.71065969,0.847757803
0.970700386,0.705731289,0.84271917
0.965304889,0.70079863,0.837847637
0.959932538,0.69587501,0.833148438
0.954576002,0.690984576,0.828609928
0.949229258,0.686157912,0.824212029
0.943887332,0.681424797,0.819932581
0.938546049,0.676807346,0.815750788
0.933201852,0.672316225,0.811648572
0.927851702,0.667949419,0.807610788
0.922493054,0.663687273,0.803624912
0.917123912,0.657354169,0.794711951
0.911742934,0.65116763,0.785680432
0.906349577,0.645821617,0.776598615
0.900944233,0.644078271,0.767565251
0.895528346,0.643052774,0.763717816
0.890104438,0.641678418,0.759893949
0.884676058,0.641023337,0.756089583
0.879247605,0.637355691,0.752300896
0.873824064,0.633750007,0.748524323
0.868410686,0.630193967,0.744756649
0.863012659,0.626681055,0.740995165
0.857634819,0.623206694,0.737237854
0.852281435,0.619767052,0.73348359
0.846956085,0.616358563,0.729732287
0.841661602,0.612977668,0.725984961
0.836400093,0.609620654,0.722243658
0.831172991,0.606283503,0.718511238
0.825981129,0.602961769,0.714791002
0.820824824,0.599650458,0.71108623
0.81570396,0.596343923,0.701206698
0.810618055,0.593035817,0.691540605
0.805566317,0.589719129,0.687890935
0.800547671,0.586386413,0.679452043
0.795560756,0.583030302,0.672091104
0.790603907,0.579644452,0.665968001
0.785675111,0.576224957,0.661030581
0.780771963,0.572772123,0.657336129
0.775891649,0.569292103,0.653707661
0.77103095,0.565797577,0.650110983
0.766186299,0.562306682,0.646518644
0.761353875,0.558840053,0.642903978
0.756529744,0.555416914,0.639236392
0.751710006,0.552051754,0.635477985
0.746890946,0.548752756,0.631583601
0.742069104,0.545522104,0.627510308
0.737241197,0.542357466,0.623244078
0.733453816,0.539253786,0.618836876
0.729549665,0.536204822,0.614412688
0.723427673,0.533204199,0.610108015
0.717105512,0.530246017,0.605997587
0.710525804,0.527325128,0.602078694
0.705455964,0.5244372,0.598302645
0.700481606,0.521578666,0.594604604
0.695502433,0.518746611,0.590914228
0.690497958,0.515938647,0.587153551
0.68543866,0.513152768,0.583234355
0.680279858,0.510387236,0.57907393
0.67495784,0.507640468,0.574653315
0.669399996,0.504910949,0.570094627
0.663573175,0.502197164,0.565633692
0.657567705,0.499497548,0.561456159
0.651608567,0.49681046,0.557600464
0.645908055,0.494134173,0.554009712
0.640535711,0.491466884,0.550608379
0.635448948,0.488806754,0.547335716
0.630575723,0.486151974,0.544149907
0.625856135,0.483500869,0.541023615
0.621249462,0.480852041,0.537939184
0.616729985,0.478204552,0.534885246
0.61228186,0.475558148,0.531854565
0.607895345,0.47291348,0.528842736
0.603564331,0.470272309,0.525847381
0.599284783,0.467637625,0.522867639
0.59505376,0.465013636,0.519903815
0.590868855,0.462405586,0.516957107
0.586727975,0.459819396,0.51402937
0.582629402,0.457261176,0.511122901
0.578572082,0.454736685,0.508240216
0.574556012,0.452250834,0.505383857
0.570582565,0.449807337,0.502556206
0.566654531,0.447408524,0.499759337
0.562775726,0.445055339,0.496994899
0.558950193,0.442747485,0.494264047
0.555181195,0.440483639,0.491567408
0.5514703,0.438261713,0.488905081
0.547816732,0.436079097,0.486276671
0.544216885,0.43393288,0.483681332
0.546321101,0.431820018,0.481117826
0.546378514,0.42973746,0.47858459
0.546549762,0.42768224,0.47607979
0.54670862,0.425651533,0.473601381
0.545022863,0.42364269,0.471147159
0.543551878,0.421653256,0.468714805
0.54251411,0.419680978,0.466301929
0.539426914,0.417723808,0.463906108
0.537089688,0.415779904,0.46152493
0.535160634,0.413847644,0.459156033
0.531299008,0.411925629,0.456797155
0.527519968,0.410012714,0.454446191
0.523793264,0.408108032,0.452101253
0.520098308,0.40621104,0.449760744
0.51641884,0.404321556,0.44742343
0.512738588,0.402439809,0.445088524
0.509038036,0.400566465,0.442755754
0.505292831,0.398702644,0.440425425
0.50147615,0.396849903,0.438098457
0.497569405,0.395010182,0.435776386
0.493583072,0.393185716,0.433461331
0.489574152,0.391378916,0.431155912
0.485632354,0.389592223,0.428863131
0.481834623,0.38782797,0.426586221
0.47821247,0.386088249,0.424328474
0.474757367,0.384374812,0.422093072
0.471443128,0.382689001,0.419882936
0.468242187,0.381031732,0.417700607
0.465131935,0.379403497,0.415548163
0.462095519,0.377804409,0.413427187
0.459120792,0.376234251,0.41133877
0.456199024,0.374692542,0.409283544
0.45332386,0.373178599,0.407261745
0.450490581,0.3716916,0.405273281
0.447695603,0.370230627,0.403317809
0.444936149,0.368794716,0.401394804
0.442210027,0.367382882,0.399503623
0.439515487,0.365994148,0.397643564
0.436851126,0.364627561,0.3958139
0.434215815,0.363282204,0.394013916
0.431608652,0.361957199,0.392242925
0.429028918,0.360651716,0.390500284
0.42647604,0.359364972,0.388785392
0.423949559,0.358096231,0.387097693
0.421449094,0.3568448,0.385436667
0.418974316,0.355610032,0.383801822
0.416524921,0.354391317,0.382192683
0.414100606,0.353188088,0.380608783
0.411701055,0.351999808,0.37904965
0.409325918,0.350825976,0.377514803
0.40697481,0.349666121,0.376003739
0.404647297,0.348519798,0.374515932
0.402342886,0.347386593,0.37305083
0.400061016,0.346266111,0.371607849
0.397801043,0.345157984,0.370186377
0.395562219,0.344061863,0.368785771
0.393343668,0.34297742,0.367405366
0.391144366,0.341904345,0.366044469
0.38896312,0.340842346,0.364702369
0.386798557,0.339791148,0.363378334
0.384649129,0.338750491,0.362071621
0.382513141,0.33772013,0.360781472
0.380388819,0.336699833,0.359507121
0.378274404,0.335689381,0.358247791
0.376168306,0.334688567,0.357002703
0.374069288,0.333697195,0.355771068
0.371976691,0.332715079,0.354552094
0.369890644,0.33174204,0.353344986
0.367812243,0.33077791,0.352148942
0.365743617,0.329822526,0.350963157
0.363687843,0.328875733,0.349786824
0.361648685,0.327937378,0.348619132
0.359630168,0.327007316,0.347459274
0.357636047,0.326085403,0.346306443
0.355669261,0.325171498,0.345159843
0.353731422,0.324265462,0.344018694
0.351822356,0.323367158,0.342882244
0.349939603,0.322476447,0.341749779
0.348077671,0.32159319,0.340620644
0.346226645,0.320717248,0.339494258
0.34436944,0.319848478,0.338370142
0.342476626,0.318986737,0.337247944
0.340498397,0.318131877,0.336127462
0.336313287,0.317283748,0.335008675
0.332006495,0.316442197,0.333891762
0.327679497,0.315607064,0.332777119
0.323473805,0.314778188,0.33166536
0.319553636,0.3139554,0.330557315
0.317932345,0.313138531,0.329453999
0.316366167,0.312327401,0.328356581
0.314841446,0.311521831,0.327266332
0.31334928,0.310721633,0.326184563
0.311883788,0.309926616,0.325112564
0.310440982,0.309136582,0.324051548
0.309018075,0.308351332,0.323002595
0.307613067,0.307570659,0.321966615
0.306224488,0.306794354,0.320944324
0.304851237,0.306022204,0.319936236
0.303492475,0.305253991,0.318942664
0.302147559,0.304489499,0.317963738
0.300815991,0.303728506,0.316999422
0.29949738,0.302970792,0.316049548
0.298191421,0.302216138,0.315113832
0.29689787,0.301464326,0.314191909
0.295616526,0.300715144,0.313283355
0.294347221,0.299968385,0.312387703
0.293089806,0.299223849,0.311504465
0.291844141,0.29848135,0.310633143
0.290610091,0.297740712,0.309773239
0.289387512,0.297001778,0.308924263
0.288176256,0.29626441,0.308085737
0.28697616,0.295528492,0.307257198
0.285787044,0.294793935,0.306438199
0.284608714,0.29406068,0.305628305
0.283440957,0.293328699,0.304827096
0.282283542,0.292597998,0.304034157
0.281136222,0.291868621,0.303249079
0.279998734,0.291140648,0.302471444
0.278870799,0.2904142,0.301700824
0.277752126,0.28968943,0.300936761
0.27664241,0.288966529,0.30017875
0.27554134,0.28824572,0.299426217
0.274448593,0.28752725,0.298678478
0.27336384,0.286811392,0.29793469
0.272286749,0.28609843,0.297193763
0.271216983,0.28538866,0.296454241
0.270154204,0.284682377,0.295714103
0.269098072,0.28397987,0.294970438
0.268048249,0.283281417,0.294218928
0.267004402,0.282587276,0.293452968
0.265966198,0.281897683,0.292662231
0.264933313,0.281212844,0.291830434
0.26390543,0.280532938,0.290932456
0.262882239,0.279858114,0.289933015
0.261863444,0.279188488,0.288794999
0.260848761,0.278524153,0.287672852
0.259837923,0.277865173,0.28596786
0.258830677,0.277211594,0.28368112
0.257826796,0.276563447,0.280581063
0.256826073,0.275920751,0.279891143
0.255828328,0.27528352,0.279221618
0.254833411,0.274651772,0.278569246
0.253841205,0.274025528,0.277931337
0.25285163,0.27340482,0.277305743
0.251864642,0.272789694,0.276690775
0.250880243,0.272180213,0.276085117
0.249898476,0.271576458,0.275487739
0.248919434,0.270978528,0.274897832
0.247943256,0.270386538,0.274314751
0.246970131,0.269800618,0.273737977
0.246000293,0.269220911,0.273167085
0.245034023,0.268647563,0.27260172
0.244071644,0.268080724,0.272041582
0.243113516,0.267520542,0.271486407
0.242160028,0.266967153,0.270935963
0.241211592,0.266420684,0.270390035
0.240268633,0.265881239,0.269848422
0.23933158,0.265348906,0.269310929
0.238400853,0.264823747,0.268777362
0.237476856,0.264305797,0.26824752
0.236559966,0.263795067,0.267721191
0.235650521,0.263291542,0.267198144
0.234748817,0.262795179,0.266678121
0.233855096,0.262305916,0.26616083
