Trial1,Trial2,Trial3
0.851736889,0.907856982,0.990514086
0.849794055,0.908728889,0.989182196
0.847835483,0.909675317,0.984531855
0.845866614,0.910695596,0.982704491
0.843894359,0.913110616,0.984628155
0.841927222,0.915586812,0.986946427
0.839975211,0.918038294,0.989853769
0.834399453,0.920382378,0.993485278
0.828624265,0.922569877,0.997861004
0.822926703,0.924580553,0.997182375
0.817405323,0.92600587,0.991991675
0.815585827,0.927491065,0.994807229
0.813786191,0.92903031,0.997692369
0.811984746,0.930617928,0.999362666
0.81016184,0.932248108,0.996365845
0.808292049,0.933914655,0.993327836
0.806365759,0.943923958,0.990249988
0.804379609,0.953976641,0.987137434
0.802335521,0.955497838,0.983994963
0.800231621,0.957025376,0.98082714
0.798075168,0.958564844,0.977638375
0.795876069,0.96011483,0.974432947
0.793640164,0.961661668,0.971215014
0.79137523,0.963176938,0.967988622
0.789957934,0.964621795,0.96374761
0.788461319,0.965957454,0.959347778
0.786958367,0.967165926,0.954823166
0.785523703,0.968276521,0.950253348
0.781481712,0.969383015,0.94578895
0.77905435,0.970597266,0.941590926
0.776627075,0.972008766,0.937730866
0.774191707,0.973652206,0.934193329
0.771756311,0.975513528,0.930944236
0.769329109,0.977555971,0.922551308
0.76691886,0.979739142,0.919580418
0.764535178,0.982023764,0.916609369
0.762188822,0.984394269,0.913636418
0.759891965,0.986819828,0.910660298
0.757658384,0.989296536,0.90768043
0.755503446,0.99179725,0.904696981
0.753443685,0.994309441,0.901710842
0.751495667,0.996821112,0.898723539
0.749673796,0.999319752,0.89573712
0.747986996,0.998208652,0.892754019
0.746434882,0.995780525,0.889776941
0.745005205,0.993415249,0.886808765
0.743675145,0.991134592,0.883852457
0.742442838,0.988959534,0.880911089
0.741264484,0.986902583,0.877987801
0.740141275,0.984955517,0.875086089
0.739105944,0.983078656,0.872209341
0.738231224,0.981203929,0.869361632
0.737626974,0.979257105,0.866551671
0.737378151,0.977184871,0.863782591
0.737414316,0.974966668,0.861064551
0.73742048,0.972608517,0.858413328
0.737068263,0.970130485,0.855857945
0.736260729,0.967557318,0.8534464
0.735071973,0.964908965,0.851260917
0.733607113,0.962199799,0.84939736
0.731948028,0.959476283,0.845152479
0.730150631,0.956774809,0.841276403
0.728252643,0.954142149,0.839100701
0.726280066,0.951630822,0.836728113
0.724251308,0.949243568,0.834200283
0.722179755,0.946878783,0.831559499
0.720075427,0.944443488,0.828835004
0.71794614,0.941860323,0.82604492
0.71579838,0.939124692,0.823200223
0.71363803,0.936244646,0.820307578
0.711471033,0.933253751,0.817370862
0.709304037,0.930211295,0.814389456
0.707145054,0.927113006,0.811341965
0.705004171,0.923969049,0.808255592
0.702894295,0.920791286,0.805131413
0.700831884,0.917586815,0.801970795
0.698837463,0.914362018,0.798775562
0.696924975,0.911122013,0.795548046
0.695131053,0.907871081,0.792291055
0.693478585,0.904612949,0.789007774
0.691977945,0.901350994,0.785701665
0.690616324,0.898088376,0.78237636
0.689349486,0.894828142,0.779035604
0.688124334,0.891573303,0.775683209
0.686888636,0.888326895,0.772323059
0.685613594,0.885092032,0.768959119
0.684297062,0.881871942,0.765595439
0.682954529,0.878669998,0.762236139
0.681596568,0.875489729,0.758885391
0.68025237,0.87233482,0.755547432
0.678932469,0.869209078,0.752226655
0.677632318,0.866115987,0.748927774
0.676349478,0.863059887,0.745655996
0.67506884,0.860044292,0.742417056
0.673771442,0.857071201,0.739217022
0.672437846,0.854138141,0.736061845
0.671058311,0.851252176,0.732954725
0.671977204,0.848416894,0.729903443
0.667589274,0.845629908,0.726913502
0.660784996,0.84288345,0.723991684
0.656287141,0.840171257,0.721147599
0.651880737,0.837485304,0.718395875
0.652759481,0.834816407,0.715759356
0.651004265,0.832155103,0.713273758
0.649520755,0.829492877,0.710993052
0.648406893,0.826824427,0.708989353
0.647626041,0.824182591,0.70732716
0.646942398,0.821546313,0.705991712
0.646036701,0.818914174,0.704837727
0.644703031,0.816278928,0.703687656
0.642908679,0.81363812,0.702470328
0.640726477,0.810994171,0.701209111
0.638262381,0.808353212,0.699943098
0.635594206,0.805725064,0.698692401
0.632784291,0.803124435,0.697462803
0.629875995,0.800573669,0.696259676
0.626899409,0.798107605,0.69509657
0.623886892,0.79577987,0.693996683
0.620815809,0.798868547,0.692990901
0.617725656,0.800649748,0.692115423
0.614626586,0.80212962,0.691368207
0.611527285,0.801926465,0.690825031
0.608435472,0.799731541,0.69049748
0.605358203,0.797865634,0.690350344
0.602302066,0.798042774,0.690295095
0.599276192,0.798498681,0.690224062
0.596286442,0.796549903,0.690066288
0.593335814,0.794169749,0.689816503
0.590429986,0.791427805,0.689523164
0.587574545,0.788535998,0.689263075
0.584774997,0.785566631,0.689131044
0.58203674,0.782548363,0.690207821
0.579364992,0.779495286,0.69152009
0.576764676,0.776416245,0.693269695
0.574240291,0.773318046,0.695475806
0.571795806,0.770206609,0.698079444
0.569434594,0.767087344,0.702381735
0.567159448,0.763965277,0.704002953
0.56497267,0.760845075,0.705302439
0.562876239,0.757731072,0.706246602
0.560872021,0.754627292,0.706924936
0.558961993,0.751537515,0.707418423
0.557148453,0.748465342,0.70778842
0.555434211,0.745414296,0.708052032
0.553822804,0.742387944,0.708227262
0.552319035,0.739390054,0.708316818
0.550930794,0.736429415,0.708324756
0.549676695,0.733506829,0.70826406
0.549458886,0.730627539,0.708165215
0.549511921,0.727804197,0.708094389
0.550288727,0.725057838,0.708189877
0.551298371,0.722439416,0.708916591
0.551654304,0.720108785,0.711442745
0.551650062,0.72034159,0.710924911
0.550552533,0.721799278,0.713421803
0.549477483,0.7230898,0.714409609
0.548466756,0.722921979,0.714952422
0.547589744,0.720333094,0.71547289
0.54707852,0.717664136,0.716084749
0.549044499,0.714999254,0.716763217
0.552737613,0.712369029,0.717394198
0.554799048,0.709790108,0.72042766
0.554023735,0.707269667,0.72305247
0.552974096,0.704818169,0.72528073
0.551901753,0.702444345,0.727172722
0.55089588,0.700160283,0.728850222
0.549999957,0.69798054,0.728100646
0.549251144,0.695906387,0.727268594
0.548688422,0.693988105,0.726403851
0.548353136,0.692276808,0.725556191
0.548283988,0.69086393,0.724780197
0.54850881,0.689921265,0.724141817
0.549041946,0.689782091,0.723726989
0.549898461,0.69039184,0.723645156
0.551119895,0.692880875,0.724041167
0.552802184,0.69352183,0.725046286
0.555207493,0.694562787,0.726555334
0.559068767,0.695213202,0.728211955
0.56218864,0.695332763,0.729706143
0.563812791,0.695789073,0.730967368
0.564881262,0.69469982,0.732044283
0.562453941,0.693558751,0.732971635
0.567377545,0.692562821,0.733740895
0.575170088,0.692010786,0.73433315
0.581392657,0.6923468,0.734758357
0.583798279,0.690639151,0.735064791
0.58641945,0.691206979,0.735323692
0.589295915,0.691099644,0.735610905
0.592400094,0.685016244,0.735995811
0.59574043,0.686489787,0.736536243
0.599418436,0.688098366,0.73727207
0.603604707,0.687965108,0.738197641
0.611234855,0.687862138,0.739204828
0.619410952,0.687765377,0.740087879
0.632106629,0.687777311,0.740687153
0.644792787,0.697118261,0.740994248
0.657056889,0.706816058,0.743476504
0.663430117,0.714364065,0.746161631
0.6679935,0.725102441,0.749348766
0.671005896,0.728855747,0.753104395
0.674069674,0.732170569,0.757160366
0.677019622,0.731373999,0.761356123
0.679728583,0.734670536,0.765788885
0.682410007,0.735848098,0.766814181
0.683629736,0.734760246,0.768137744
0.68431668,0.733610683,0.76959599
0.68513138,0.732596078,0.770925876
0.686443869,0.731716689,0.77191612
0.690136492,0.730913831,0.772473455
0.695002051,0.730106933,0.772667868
0.699798871,0.729244005,0.772579515
0.701304647,0.728320975,0.772287168
0.701987835,0.727368479,0.771837943
0.703614776,0.726435398,0.771248465
0.705901818,0.725585859,0.770573723
0.710845371,0.724913199,0.769875004
0.715282031,0.728198273,0.769210773
0.71846837,0.732225769,0.768641733
0.718464828,0.736566569,0.768233075
0.718680238,0.740820422,0.768074739
0.719054499,0.744656913,0.768241117
0.719407002,0.74481707,0.768739567
0.720111803,0.743754019,0.769515229
0.720114425,0.74262159,0.770443477
0.719892754,0.741509117,0.771377065
0.720950244,0.740523648,0.772219367
0.722505801,0.739702116,0.772960038
0.724598239,0.738922288,0.77365889
0.726926954,0.737964185,0.774408339
0.726628082,0.736700271,0.775291762
0.726295043,0.735156673,0.776338451
0.725971052,0.733430943,0.77752362
0.725681103,0.731622061,0.778752037
0.725425664,0.729811134,0.779944484
0.725184029,0.728064091,0.781083308
0.724928434,0.726435956,0.78641159
0.724640948,0.724984426,0.78738135
0.724322697,0.723710946,0.788291276
0.723992674,0.722591925,0.789140525
0.723680938,0.721569518,0.789924724
0.723421674,0.723561877,0.790637723
0.723248275,0.725188692,0.791274311
0.723190225,0.726446428,0.791833686
0.723271085,0.727209285,0.792322706
0.723508056,0.727280531,0.792758321
0.724877782,0.72678642,0.793169107
0.726019964,0.726214577,0.793595727
0.726945093,0.725994454,0.794089033
0.727500883,0.722739966,0.794702593
0.727614036,0.723133174,0.79547545
0.727966875,0.723955054,0.796405988
0.728892975,0.725288666,0.797432675
0.730404938,0.726299846,0.79844695
0.732650632,0.726940261,0.799338875
0.734306581,0.727434729,0.800038257
0.735969291,0.72794525,0.80052174
0.73768933,0.728223186,0.800795003
0.734242172,0.728380314,0.80087391
0.741480283,0.728417754,0.800777227
0.752521732,0.728327334,0.800529644
0.759155083,0.728094849,0.800165547
0.764721241,0.727716192,0.796565086
0.770939872,0.72719078,0.793280994
0.777919505,0.726525999,0.790953906
0.780923292,0.725737744,0.790523546
0.783004146,0.724850548,0.79189604
0.785390327,0.723898724,0.794437692
0.788134031,0.722931013,0.797830853
0.79117564,0.719132892,0.801924597
0.794311579,0.719679627,0.803445861
0.797330539,0.71970813,0.805500198
0.800168015,0.719327972,0.808857371
0.802887855,0.718795181,0.811359485
0.805591984,0.717621282,0.813272927
0.808374167,0.716529918,0.814470227
0.811316106,0.715513217,0.815245188
0.817064839,0.714541467,0.815809709
0.823048749,0.713576754,0.816249718
0.829467558,0.712589069,0.816582324
0.834514523,0.711567306,0.816826852
0.840262307,0.710523248,0.817104268
0.846372861,0.709486536,0.816744626
0.852292586,0.710009922,0.818895078
0.857746997,0.71266705,0.822194557
0.862803128,0.711916201,0.822166125
0.867615994,0.713248982,0.821451083
0.872292525,0.718375808,0.820399726
0.876879329,0.726754435,0.819197513
0.881383851,0.733632414,0.817938483
0.885794166,0.740649769,0.816679128
0.89009139,0.74758479,0.81546191
0.894257876,0.747827246,0.81432653
0.898287781,0.748125478,0.813318348
0.902206806,0.748462355,0.812500568
0.906112561,0.748792063,0.811980039
0.910275193,0.749075761,0.811963305
0.915354019,0.749308741,0.812824942
0.920492846,0.749535008,0.807636122
0.926864713,0.749855823,0.811376587
0.931699728,0.750443909,0.813570596
0.935471291,0.751539697,0.814864586
0.938736881,0.753305076,0.815468641
0.947451666,0.755308229,0.815666877
0.958780805,0.756904447,0.815657956
0.962182075,0.757919689,0.81555979
0.965554988,0.758508993,0.815441814
0.969206278,0.758836827,0.81534649
0.97306265,0.758929376,0.815300299
0.977056109,0.758958196,0.815319056
0.981125212,0.758989422,0.815410577
0.985123555,0.759074823,0.815576212
0.988853989,0.761783355,0.815811926
0.992190944,0.760614165,0.816109193
0.99516926,0.757789207,0.816455865
0.998046464,0.753176815,0.816837102
0.998553798,0.751687163,0.817236481
0.993846428,0.75352501,0.817637354
0.988909507,0.760230444,0.818024458
0.985622756,0.765892727,0.818385768
0.983611417,0.770128548,0.818714485
0.982140904,0.773822543,0.819011149
0.980872665,0.779390093,0.819285855
0.979663728,0.780761796,0.819560766
0.978451457,0.782152347,0.819873265
0.977212246,0.783479749,0.820280243
0.975937969,0.784641315,0.820863728
0.974613542,0.785620188,0.821736023
0.973197502,0.786495139,0.82303394
0.971611261,0.787393847,0.824867996
0.969748688,0.788471237,0.827180277
0.967539544,0.789858214,0.82961584
0.965079154,0.788102177,0.831712561
0.962665366,0.787485662,0.833256226
0.960581855,0.787538728,0.83431431
0.958909086,0.790016313,0.835072506
0.957588135,0.792484343,0.835761185
0.956540387,0.794929969,0.83670225
0.955709755,0.797426492,0.838378374
0.955054306,0.797962904,0.841107043
0.954524716,0.798363754,0.844937308
0.954039624,0.798762554,0.849527418
0.953447542,0.799250919,0.85285239
0.951053825,0.799915198,0.856867687
0.948589905,0.800856055,0.857093293
0.945985042,0.802200544,0.857330545
0.942876397,0.804107205,0.857873266
0.939661905,0.806755319,0.858974177
0.936322681,0.810292738,0.860985492
0.933249093,0.811551991,0.864032787
0.93078066,0.813644626,0.867200828
0.928174609,0.819072794,0.869333979
0.927183958,0.826852829,0.870416314
0.926692309,0.833858674,0.870866171
0.926944537,0.839518301,0.870957228
0.927396871,0.8434107,0.870819946
0.927986505,0.844642999,0.870527087
0.928672614,0.846970736,0.870151891
0.92942938,0.848656235,0.869785722
0.930241621,0.849925495,0.869505726
0.931101914,0.850960321,0.86929158
0.932008336,0.8519014,0.868985941
0.93296243,0.852860411,0.868419441
0.933967278,0.853928155,0.867550683
0.935025817,0.855665723,0.866444469
0.936139583,0.858933732,0.865191342
0.93730799,0.862242141,0.863870957
0.93852806,0.865609217,0.862551813
0.94046292,0.869045114,0.861303512
0.941336825,0.87377602,0.860211555
0.94024161,0.873524563,0.859385147
0.939375496,0.872560137,0.858927105
0.940231055,0.871392899,0.858824514
0.940985483,0.870490216,0.858860803
0.941537546,0.871470926,0.858782782
0.941824008,0.872659787,0.858535782
0.943570591,0.87519297,0.858254728
0.945530473,0.882515189,0.858187029
0.947670866,0.886134704,0.858660569
0.94996644,0.887834848,0.859799179
0.952396286,0.88898534,0.860981319
0.95493995,0.891456659,0.861420544
0.957584706,0.893485586,0.861083068
0.960317105,0.897848775,0.860284674
0.963120077,0.902165046,0.85926791
0.965837942,0.907528012,0.858170055
0.968452659,0.910599349,0.857070031
0.970875732,0.915821286,0.856020612
0.973022021,0.922143285,0.856008015
0.97481141,0.922025934,0.856080211
0.97729507,0.921708262,0.866533301
0.979715716,0.921214249,0.869751737
0.982019197,0.920568286,0.865855197
0.984132952,0.919798483,0.865419436
0.985974556,0.918947957,0.865300415
0.987503573,0.918128911,0.865552379
0.988816191,0.917565031,0.866237848
0.990148843,0.916988893,0.870108696
0.99170255,0.916682896,0.874374933
0.99352086,0.916177778,0.878124127
0.99554662,0.914509209,0.880495272
0.997703961,0.912814609,0.882128741
0.999926844,0.914425101,0.882269731
0.997842183,0.914945834,0.883391596
0.995658402,0.916189446,0.884194199
0.993575985,0.913168232,0.884829121
0.991626177,0.912355142,0.886042365
0.989832042,0.911878203,0.889588852
0.988205491,0.911633935,0.893547706
0.986738711,0.911387263,0.897303925
0.985435263,0.910908069,0.901026307
0.984349287,0.910089592,0.903237149
0.983596327,0.908930937,0.902791479
0.983265345,0.907457313,0.902340598
0.983183786,0.905686377,0.901916086
0.982875123,0.903645613,0.901545569
0.984182567,0.901385549,0.901252483
0.982069209,0.898969799,0.901054802
0.979006078,0.896460651,0.900962739
0.97526991,0.893911631,0.900976112
0.971104269,0.891429949,0.901083079
0.966735992,0.889047531,0.901262222
0.96409771,0.886752972,0.901488328
0.961482118,0.884532672,0.901739655
0.958886443,0.883670428,0.902003332
0.956281255,0.88250957,0.902276836
0.953631845,0.881180518,0.902565613
0.950919471,0.879793474,0.902878561
0.948147771,0.878606242,0.903224484
0.945335899,0.876046789,0.903613043
0.942508859,0.873442708,0.904061443
0.939690914,0.87087289,0.904602441
0.936902062,0.868432322,0.90528346
0.934155777,0.861739,0.906144589
0.931456994,0.859095986,0.907173794
0.928800626,0.856437823,0.908272922
0.926171784,0.853757215,0.909291436
0.923548769,0.851047741,0.910114814
0.920908454,0.848304681,0.910714008
0.918232049,0.845525468,0.911123936
0.915508909,0.842709746,0.911403175
0.91273744,0.83985904,0.91161407
0.909923784,0.836976588,0.911824324
0.907079719,0.834066947,0.912117639
0.904220902,0.831135586,0.915766905
0.901365988,0.828188537,0.918903966
0.898536626,0.825232143,0.927954111
0.89575815,0.822272997,0.932854431
0.893060974,0.819318177,0.933692338
0.890483075,0.816375877,0.935103944
0.88807452,0.813456516,0.934988057
0.885905443,0.810574074,0.935468634
0.88407779,0.807746679,0.935387159
0.882730427,0.804993696,0.935118956
0.881993384,0.802324893,0.934936054
0.88185386,0.799721478,0.935050116
0.882155856,0.797125609,0.935685828
0.881845308,0.794462456,0.937105997
0.886737724,0.791681442,0.938873194
0.888960657,0.788773744,0.940558462
0.888818665,0.785759573,0.943250266
0.887982557,0.782670658,0.946250519
0.886638383,0.779541785,0.948241583
0.884942378,0.776409547,0.952948999
0.883038102,0.773312934,0.956917
0.881039042,0.770290846,0.960091148
0.8790236,0.768412988,0.964149275
0.877049451,0.766626485,0.968207309
0.875162802,0.76483682,0.972699697
0.873404195,0.761975909,0.976945112
0.871812816,0.758841912,0.980670387
0.87043175,0.755536597,0.982375755
0.86931886,0.752070162,0.984782864
0.865146124,0.748468288,0.984517194
0.866355109,0.744758288,0.98429537
0.86865025,0.740963896,0.9841514
0.871851331,0.737104598,0.984109054
0.871789627,0.733196469,0.984187204
0.871744488,0.729253184,0.984408119
0.871781436,0.72528674,0.987722867
0.871995551,0.721307749,0.991267561
0.87251761,0.717325485,0.994715225
0.873405601,0.713348072,0.999759082
0.874433579,0.70938295,0.995493721
0.875180325,0.705437344,0.99439279
0.875469485,0.701518438,0.992575304
0.875486003,0.697633091,0.986958648
0.881770315,0.696134899,0.985173586
0.884027378,0.694723223,0.983228514
0.892153735,0.6908093,0.982674628
0.893050855,0.686929698,0.982056484
0.89248576,0.683099317,0.982360393
0.8909815,0.679339019,0.982300733
0.890173592,0.675681322,0.982654303
0.889791359,0.672184172,0.983294736
0.890576483,0.666829312,0.984107547
0.889655733,0.670269872,0.985000838
0.888581843,0.674761695,0.983647907
0.887604761,0.680169177,0.983498421
0.887025498,0.681095387,0.983459242
0.889622145,0.678663959,0.983378373
0.890306336,0.675474672,0.984401527
0.891443759,0.672429666,0.98533984
0.892350622,0.669591211,0.986165659
0.893721305,0.667027215,0.986856271
0.896123838,0.664808495,0.987389921
0.899811255,0.662973219,0.987749003
0.901830794,0.661463329,0.987941781
0.900987738,0.660124775,0.98803864
0.898574615,0.658830319,0.988173404
0.899426843,0.657570917,0.988472932
0.899901698,0.656421324,0.988989149
0.900059133,0.650114098,0.98970561
0.899948013,0.643457596,0.990579697
0.899623019,0.642680566,0.991570584
0.899144404,0.642108612,0.99264774
0.898575543,0.641685012,0.993789418
0.9003471,0.641313866,0.994976063
0.901837127,0.640923145,0.996178441
0.903216337,0.640511362,0.996149423
0.90464916,0.640135761,0.996222529
0.906315676,0.639869283,0.992707854
0.908406126,0.6397551,0.988431502
0.91080011,0.639784792,0.976043514
0.911342144,0.633932706,0.969200479
