Trial1,Trial2,Trial3
0.898457557,0.690046223,0.95575386
0.90917429,0.707493963,0.94162499
0.921698429,0.724798424,0.927406582
0.936835259,0.741747131,0.913106959
0.952249803,0.758610942,0.898735662
0.967813103,0.775058526,0.885026193
0.983452105,0.791436354,0.870935816
0.999117225,0.807741114,0.85637124
0.985212374,0.823102009,0.841986633
0.96947139,0.83839191,0.827732769
0.953513282,0.854724509,0.813538898
0.938012361,0.870997115,0.800365724
0.922507419,0.887112585,0.786123516
0.907142109,0.903186775,0.771814814
0.892808149,0.919222545,0.757451622
0.879116604,0.935223588,0.743743707
0.865427036,0.951188291,0.729414608
0.851994599,0.967185072,0.71494137
0.839469118,0.983189151,0.700439914
0.826865683,0.999131,0.685950384
0.814195041,0.985001678,0.671496025
0.801486053,0.969222405,0.656191465
0.788968917,0.953540948,0.641704984
0.776661875,0.938502552,0.627174543
0.764308239,0.923589063,0.612720772
0.751558979,0.908816731,0.598311492
0.738826606,0.894185052,0.583989516
0.725820353,0.879692246,0.569733214
0.712792583,0.86533658,0.555543583
0.699519187,0.851164768,0.541307093
0.686279042,0.836561013,0.527605084
0.673090564,0.821648521,0.514588371
0.660052457,0.806845753,0.501891909
0.647299586,0.792143541,0.489383204
0.634834473,0.776267158,0.476193773
0.62286167,0.760503595,0.464026004
0.612253688,0.744860556,0.452887805
0.601521656,0.729595278,0.442611114
0.589998644,0.714395539,0.432423353
0.578076664,0.699235903,0.423325751
0.565975794,0.684075488,0.412725147
0.553904316,0.668897742,0.402436616
0.542051942,0.653634628,0.392672078
0.530990288,0.63826889,0.383251539
0.520032444,0.622588113,0.373821424
0.509258994,0.606321757,0.364914951
0.498807894,0.589737484,0.356139965
0.488913421,0.573752026,0.347786212
0.479251174,0.557232249,0.339350919
0.467881492,0.54151624,0.330987242
0.456878593,0.525796495,0.322976333
0.446042022,0.510106795,0.315183791
0.434751462,0.494426501,0.307484151
0.423386496,0.47878213,0.300213372
0.413053213,0.46355172,0.293290585
0.402806554,0.448349836,0.286722402
0.392487234,0.432305334,0.282287217
0.381418249,0.416094825,0.278483729
0.370772323,0.400300029,0.275617531
0.360731061,0.384039332,0.272794325
0.350638732,0.367841879,0.273014506
0.341064934,0.351690725,0.268563975
0.331332547,0.335586529,0.265185205
0.321975231,0.319523043,0.261850568
0.31336548,0.303884993,0.256803581
0.3047491,0.288312656,0.250338965
0.296260359,0.272822083,0.243588335
0.287781438,0.257373474,0.236982178
0.279403855,0.241969366,0.228830099
0.270902737,0.226522552,0.220601118
0.262639244,0.211636794,0.212324503
0.254404642,0.197218913,0.204033611
0.245913586,0.183443461,0.195737872
0.238003176,0.170073907,0.187426144
0.22991087,0.157349688,0.179366287
0.222024801,0.144297322,0.171209435
0.2140811,0.132099505,0.163061273
0.206301876,0.120649909,0.154931724
0.198719583,0.109666679,0.146830055
0.191212899,0.098853585,0.138489242
0.182776951,0.088081104,0.130236672
0.174274407,0.077276793,0.122742855
0.165684395,0.066433711,0.115267226
0.156936892,0.055275045,0.107629804
0.148869663,0.044682539,0.100500011
0.141131757,0.033715598,0.091991516
0.133342191,0.022565781,0.083435241
0.125529255,0.011370889,0.075112835
0.117815063,0.00012603,0.06724432
0.110189911,-0.011309871,0.060149037
0.102456619,-0.02197803,0.05332453
0.094830024,-0.032644397,0.045809301
0.087676312,-0.043239256,0.03863925
0.080706802,-0.053717088,0.031708011
0.073369688,-0.063708831,0.024200431
0.066517246,-0.073518748,0.016895699
0.059224376,-0.083272447,0.006154695
0.056041066,-0.092893464,0.000571557
0.050804069,-0.10245141,-0.003209549
0.044961825,-0.111827542,-0.000871487
0.039814787,-0.120516803,0.002955584
0.036877737,-0.124286332,0.004651694
0.03588567,-0.126633443,0.001147981
0.0346574,-0.131120413,-0.001400487
